1747182691701319,6299632,500,67,0,0,
1747182691770802,6370352,500,68,0,0,
1747182691844781,6441072,500,69,0,0,
1747182691914428,6511792,500,70,0,0,
1747182691984093,6582512,500,71,0,0,
1747182692057897,6653232,500,72,0,0,
1747182692127227,6723952,500,73,0,0,
1747182692201005,6794672,500,74,0,0,
1747182692270684,6865392,500,75,0,0,
1747182692340466,6936112,500,76,0,0,
1747182692413896,7006832,500,77,0,0,
1747182692483776,7077552,500,78,0,0,
1747182692557471,7148272,500,79,0,0,
1747182692626889,7218992,500,80,0,0,
1747182692696689,7289712,500,81,0,0,
1747182692770153,7360432,500,82,0,0,
1747182692840006,7431152,500,83,0,0,
1747182692913658,7501872,500,84,0,0,
1747182692983048,7572592,500,85,0,0,
1747182693052903,7643312,500,86,0,0,
1747182693126658,7714032,500,87,0,0,
1747182693196598,7784752,500,88,0,0,
1747182693269904,7855472,500,89,0,0,
1747182693339845,7926192,500,90,0,0,
1747182693409355,7996912,500,91,0,0,
1747182693483150,8067632,500,92,0,0,
1747182693552880,8138352,500,93,0,0,
1747182693622268,8209072,500,94,0,0,
1747182693696190,8279792,500,95,0,0,
1747182693765627,8350512,500,96,0,0,
1747182693839356,8421232,500,97,0,0,
1747182693909121,8491952,500,98,0,0,
1747182693978869,8562672,500,99,0,0,
1747182694052618,8633392,500,100,0,0,
1747182694126128,8705152,500,101,0,0,
1747182694195785,8776912,500,102,0,0,
1747182694269311,8848672,500,103,0,0,
1747182694343117,8920432,500,104,0,0,
1747182694412648,8992192,500,105,0,0,
1747182694486468,9063952,500,106,0,0,
1747182694560130,9135712,500,107,0,0,
1747182694629946,9207472,500,108,0,0,
1747182694703407,9279232,500,109,0,0,
1747182694777268,9350992,500,110,0,0,
1747182694846866,9422752,500,111,0,0,
1747182694920554,9494512,500,112,0,0,
1747182694994403,9566272,500,113,0,0,
1747182695063971,9638032,500,114,0,0,
1747182695137582,9709792,500,115,0,0,
1747182695207566,9781552,500,116,0,0,
1747182695281141,9853312,500,117,0,0,
1747182695354865,9925072,500,118,0,0,
1747182695424658,9996832,500,119,0,0,
1747182695498202,10068592,500,120,0,0,
1747182695572128,10141392,500,121,0,0,
1747182695645671,10214192,500,122,0,0,
1747182695719743,10286992,500,123,0,0,
1747182695793202,10359792,500,124,0,0,
1747182695866853,10432592,500,125,0,0,
1747182695940614,10505392,500,126,0,0,
1747182696014340,10578192,500,127,0,0,
1747182696087758,10650992,500,128,0,0,
1747182696157768,10723792,500,129,0,0,
1747182696231408,10796592,500,130,0,0,
1747182696305089,10869392,500,131,0,0,
1747182696379065,10942192,500,132,0,0,
1747182696452561,11014992,500,133,0,0,
1747182696526064,11087792,500,134,0,0,
1747182696600104,11160596,500,135,0,0,
1747182696673933,11233392,500,136,0,0,
1747182696747487,11306192,500,137,0,0,
1747182696820984,11378992,500,138,0,0,
1747182696894807,11451792,500,139,0,0,
1747182696964883,11524592,500,140,0,0,
1747182697038306,11597392,500,141,0,0,
1747182697112160,11670192,500,142,0,0,
1747182697185866,11742992,500,143,0,0,
1747182697259311,11815792,500,144,0,0,
1747182697333367,11888592,500,145,0,0,
1747182697406886,11961392,500,146,0,0,
1747182697480731,12034192,500,147,0,0,
1747182697554061,12106992,500,148,0,0,
1747182697628107,12179792,500,149,0,0,
1747182697701754,12252592,500,150,0,0,
1747182697771370,12325392,500,151,0,0,
1747182697845552,12398192,500,152,0,0,
1747182697919181,12470992,500,153,0,0,
1747182697992874,12543792,500,154,0,0,
1747182698066214,12616592,500,155,0,0,
1747182698139958,12689392,500,156,0,0,
1747182698214051,12762192,500,157,0,0,
1747182698287363,12834992,500,158,0,0,
1747182698361138,12907792,500,159,0,0,
1747182698435040,12980592,500,160,0,0,
1747182698504755,13053392,500,161,0,0,
1747182698578342,13126192,500,162,0,0,
1747182698652146,13198992,500,163,0,0,
1747182698726006,13271792,500,164,0,0,
1747182698799809,13344592,500,165,0,0,
1747182698873634,13417392,500,166,0,0,
1747182698947066,13490196,500,167,0,0,
1747182699020675,13562992,500,168,0,0,
1747182699094570,13635792,500,169,0,0,
1747182699168108,13708592,500,170,0,0,
1747182699241791,13781392,500,171,0,0,
1747182699311845,13854192,500,172,0,0,
1747182699385608,13926992,500,173,0,0,
1747182699459068,13999792,500,174,0,0,
1747182699533012,14072592,500,175,0,0,
1747182699606426,14145392,500,176,0,0,
1747182699680311,14218192,500,177,0,0,
1747182699753774,14290992,500,178,0,0,
1747182699827616,14363792,500,179,0,0,
1747182699901316,14436592,500,180,0,0,
1747182699975225,14509392,500,181,0,0,
1747182700044782,14582192,500,182,0,0,
1747182700118652,14654992,500,183,0,0,
1747182700192356,14727792,500,184,0,0,
1747182700265998,14800592,500,185,0,0,
1747182700339819,14873392,500,186,0,0,
1747182700413447,14946192,500,187,0,0,
1747182700487272,15018992,500,188,0,0,
1747182700560902,15091792,500,189,0,0,
1747182700634508,15164592,500,190,0,0,
1747182700708373,15237392,500,191,0,0,
1747182700781954,15310192,500,192,0,0,
1747182700851767,15382992,500,193,0,0,
1747182700925702,15455792,500,194,0,0,
1747182700999199,15528592,500,195,0,0,
1747182701072650,15601392,500,196,0,0,
1747182701146325,15674192,500,197,0,0,
1747182701220581,15746992,500,198,0,0,
1747182701294048,15819796,500,199,0,0,
1747182701367575,15892592,500,200,0,0,
1747182701441096,15965392,500,201,0,0,
1747182701515258,16038192,500,202,0,0,
1747182701584921,16110992,500,203,0,0,
1747182701658640,16183792,500,204,0,0,
1747182701732395,16256592,500,205,0,0,
1747182701805825,16329392,500,206,0,0,
1747182701880014,16402192,500,207,0,0,
1747182701953842,16474992,500,208,0,0,
1747182702027215,16547792,500,209,0,0,
1747182702100865,16620592,500,210,0,0,
1747182702174250,16693392,500,211,0,0,
1747182702248111,16766192,500,212,0,0,
1747182702321852,16838992,500,213,0,0,
1747182702391975,16911792,500,214,0,0,
1747182702465542,16984592,500,215,0,0,
1747182702539246,17057392,500,216,0,0,
1747182702613084,17130192,500,217,0,0,
1747182702686739,17202992,500,218,0,0,
1747182702760090,17275792,500,219,0,0,
1747182702834298,17348592,500,220,0,0,
1747182702907674,17421392,500,221,0,0,
1747182702981482,17494192,500,222,0,0,
1747182703054835,17566992,500,223,0,0,
1747182703124705,17639792,500,224,0,0,
1747182703198568,17712592,500,225,0,0,
1747182703272215,17785392,500,226,0,0,
1747182703346191,17858192,500,227,0,0,
1747182703419888,17930992,500,228,0,0,
1747182703493599,18003792,500,229,0,0,
1747182703567366,18076592,500,230,0,0,
1747182703641113,18149396,500,231,0,0,
1747182703714775,18222192,500,232,0,0,
1747182703788103,18294992,500,233,0,0,
1747182703862250,18367792,500,234,0,0,
1747182703931882,18440592,500,235,0,0,
1747182704005433,18513392,500,236,0,0,
1747182704079449,18586192,500,237,0,0,
1747182704152807,18658992,500,238,0,0,
1747182704226694,18731792,500,239,0,0,
1747182704300408,18804592,500,240,0,0,
1747182704374143,18877392,500,241,0,0,
1747182704447594,18950192,500,242,0,0,
1747182704521299,19022992,500,243,0,0,
1747182704595320,19095792,500,244,0,0,
1747182704665323,19168592,500,245,0,0,
1747182704738722,19241392,500,246,0,0,
1747182704812638,19314192,500,247,0,0,
1747182704886348,19386992,500,248,0,0,
1747182704959869,19459792,500,249,0,0,
1747182705033456,19532592,500,250,0,0,
1747182705107033,19605392,500,251,0,0,
1747182705181096,19678192,500,252,0,0,
1747182705254516,19750992,500,253,0,0,
1747182705328325,19823792,500,254,0,0,
1747182705402121,19896592,500,255,0,0,
1747182705471797,19969392,500,256,0,0,
1747182705545844,20042192,500,257,0,0,
1747182705619567,20114992,500,258,0,0,
1747182705693028,20187792,500,259,0,0,
1747182705766933,20260592,500,260,0,0,
1747182705840249,20333392,500,261,0,0,
1747182705914128,20406192,500,262,0,0,
1747182705987552,20478996,500,263,0,0,
1747182706061372,20551792,500,264,0,0,
1747182706135178,20624592,500,265,0,0,
1747182706204827,20697392,500,266,0,0,
1747182706278609,20770192,500,267,0,0,
1747182706352350,20842992,500,268,0,0,
1747182706425902,20915792,500,269,0,0,
1747182706499731,20988592,500,270,0,0,
1747182706573400,21061392,500,271,0,0,
1747182706647210,21134192,500,272,0,0,
1747182706721512,21206992,500,273,0,0,
1747182706794546,21279792,500,274,0,0,
1747182706868527,21352592,500,275,0,0,
1747182706942344,21425392,500,276,0,0,
1747182707012114,21498192,500,277,0,0,
1747182707085519,21570992,500,278,0,0,
1747182707159313,21643792,500,279,0,0,
1747182707233221,21716592,500,280,0,0,
1747182707306664,21789392,500,281,0,0,
1747182707380741,21862192,500,282,0,0,
1747182707454301,21934992,500,283,0,0,
1747182707527989,22007792,500,284,0,0,
1747182707601662,22080592,500,285,0,0,
1747182707675179,22153392,500,286,0,0,
1747182707745204,22226192,500,287,0,0,
1747182707819089,22298992,500,288,0,0,
1747182707892582,22371792,500,289,0,0,
1747182707966480,22444592,500,290,0,0,
1747182708039843,22517392,500,291,0,0,
1747182708113792,22590192,500,292,0,0,
1747182708187552,22662992,500,293,0,0,
1747182708260897,22735792,500,294,0,0,
1747182708334978,22808596,500,295,0,0,
1747182708408525,22881392,500,296,0,0,
1747182708482335,22954192,500,297,0,0,
1747182708551919,23026992,500,298,0,0,
1747182708625861,23099792,500,299,0,0,
1747182708699476,23172592,500,300,0,0,
1747182708773043,23245392,500,301,0,0,
1747182708846901,23318192,500,302,0,0,
1747182708920606,23390992,500,303,0,0,
1747182708994455,23463792,500,304,0,0,
1747182709068061,23536592,500,305,0,0,
1747182709141679,23609392,500,306,0,0,
1747182709215720,23682192,500,307,0,0,
1747182709285425,23754992,500,308,0,0,
1747182709359082,23827792,500,309,0,0,
1747182709432958,23900592,500,310,0,0,
1747182709506128,23973392,500,311,0,0,
1747182709580288,24046192,500,312,0,0,
1747182709653980,24118992,500,313,0,0,
1747182709727547,24191792,500,314,0,0,
1747182709801249,24264592,500,315,0,0,
1747182709874866,24337392,500,316,0,0,
1747182709948566,24410192,500,317,0,0,
1747182710022368,24482992,500,318,0,0,
1747182710092100,24555792,500,319,0,0,
1747182710165818,24628592,500,320,0,0,
1747182710239382,24701392,500,321,0,0,
1747182710313243,24774192,500,322,0,0,
1747182710387059,24846992,500,323,0,0,
1747182710460857,24919792,500,324,0,0,
1747182710534204,24992592,500,325,0,0,
1747182710608105,25065392,500,326,0,0,
1747182710681592,25138196,500,327,0,0,
1747182710755280,25210992,500,328,0,0,
1747182710825355,25283792,500,329,0,0,
1747182710898820,25356592,500,330,0,0,
1747182710972772,25429392,500,331,0,0,
1747182711046466,25502192,500,332,0,0,
1747182711120356,25574992,500,333,0,0,
1747182711193727,25647792,500,334,0,0,
1747182711267755,25720592,500,335,0,0,
1747182711341238,25793392,500,336,0,0,
1747182711415003,25866192,500,337,0,0,
1747182711488771,25938992,500,338,0,0,
1747182711562326,26011792,500,339,0,0,
1747182711632314,26084592,500,340,0,0,
1747182711705871,26157392,500,341,0,0,
1747182711779811,26230192,500,342,0,0,
1747182711853190,26302992,500,343,0,0,
1747182711926980,26375792,500,344,0,0,
1747182712000620,26448592,500,345,0,0,
1747182712074326,26521392,500,346,0,0,
1747182712148231,26594192,500,347,0,0,
1747182712222025,26666992,500,348,0,0,
1747182712295672,26739792,500,349,0,0,
1747182712365426,26812592,500,350,0,0,
1747182712439201,26885392,500,351,0,0,
1747182712512748,26958192,500,352,0,0,
1747182712586694,27030992,500,353,0,0,
1747182712660226,27103792,500,354,0,0,
1747182712734056,27176592,500,355,0,0,
1747182712807446,27249392,500,356,0,0,
1747182712881411,27322192,500,357,0,0,
1747182712954966,27394992,500,358,0,0,
1747182713028886,27467796,500,359,0,0,
1747182713102594,27540592,500,360,0,0,
1747182713172575,27613392,500,361,0,0,
1747182713245971,27686192,500,362,0,0,
1747182713319883,27758992,500,363,0,0,
1747182713393521,27831792,500,364,0,0,
1747182713467052,27904592,500,365,0,0,
1747182713540512,27977392,500,366,0,0,
1747182713614731,28050192,500,367,0,0,
1747182713688413,28122992,500,368,0,0,
1747182713761630,28195792,500,369,0,0,
1747182713835698,28268592,500,370,0,0,
1747182713905746,28341392,500,371,0,0,
1747182713979172,28414192,500,372,0,0,
1747182714052901,28486992,500,373,0,0,
1747182714126536,28559792,500,374,0,0,
1747182714200494,28632592,500,375,0,0,
1747182714273866,28705392,500,376,0,0,
1747182714347736,28778192,500,377,0,0,
1747182714421476,28850992,500,378,0,0,
1747182714495152,28923792,500,379,0,0,
1747182714568867,28996592,500,380,0,0,
1747182714642585,29069392,500,381,0,0,
1747182714712435,29142192,500,382,0,0,
1747182714785803,29214992,500,383,0,0,
1747182714859694,29287792,500,384,0,0,
1747182714933595,29360592,500,385,0,0,
1747182715006955,29433392,500,386,0,0,
1747182715081087,29506192,500,387,0,0,
1747182715154781,29578992,500,388,0,0,
1747182715228478,29651792,500,389,0,0,
1747182715301759,29724592,500,390,0,0,
1747182715375505,29797396,500,391,0,0,
1747182715449438,29870192,500,392,0,0,
1747182715519245,29942992,500,393,0,0,
1747182715592657,30015792,500,394,0,0,
1747182715666704,30088592,500,395,0,0,
1747182715740087,30161392,500,396,0,0,
1747182715814273,30234192,500,397,0,0,
1747182715887570,30306992,500,398,0,0,
1747182715978088,30379792,500,399,0,0,
1747182716035168,30452592,500,400,0,0,
1747182716108546,30525392,500,401,0,0,
1747182716187205,30598192,500,402,0,0,
1747182716256293,30670992,500,403,0,0,
1747182716326308,30743792,500,404,0,0,
1747182716399965,30816592,500,405,0,0,
1747182716473417,30889392,500,406,0,0,
1747182716551188,30962192,500,407,0,0,
1747182716624889,31034992,500,408,0,0,
1747182716715355,31107792,500,409,0,0,
1747182716768701,31180592,500,410,0,0,
1747182716842000,31253392,500,411,0,0,
1747182716920189,31326192,500,412,0,0,
1747182716985578,31398992,500,413,0,0,
1747182717059306,31471792,500,414,0,0,
1747182717133104,31544592,500,415,0,0,
1747182717206554,31617392,500,416,0,0,
1747182717280466,31690192,500,417,0,0,
1747182717354120,31762992,500,418,0,0,
1747182717428068,31835792,500,419,0,0,
1747182717501365,31908592,500,420,0,0,
1747182717574948,31981392,500,421,0,0,
1747182717648930,32054192,500,422,0,0,
1747182717722767,32126996,500,423,0,0,
1747182717796575,32199792,500,424,0,0,
1747182717866092,32272592,500,425,0,0,
1747182717939621,32345392,500,426,0,0,
1747182718017721,32421312,500,427,0,0,
1747182718111678,32494112,500,428,0,0,
1747182718169832,32570032,500,429,0,0,
1747182718239186,32642832,500,430,0,0,
1747182718341133,32715632,500,431,0,0,
1747182718386430,32788432,500,432,0,0,
1747182718464085,32861232,500,433,0,0,
1747182718541653,32934032,500,434,0,0,
1747182718607174,33006832,500,435,0,0,
1747182718681319,33079632,500,436,0,0,
1747182718754744,33152432,500,437,0,0,
1747182718828691,33225232,500,438,0,0,
1747182718902456,33298032,500,439,0,0,
1747182718972281,33370832,500,440,0,0,
1747182719045610,33443632,500,441,0,0,
1747182719119470,33516432,500,442,0,0,
1747182719193385,33589232,500,443,0,0,
1747182719267045,33662032,500,444,0,0,
1747182719340656,33734832,500,445,0,0,
1747182719414575,33807632,500,446,0,0,
1747182719488272,33880432,500,447,0,0,
1747182719561718,33953232,500,448,0,0,
1747182719635558,34026032,500,449,0,0,
1747182719708982,34098832,500,450,0,0,
1747182719779004,34171632,500,451,0,0,
1747182719852922,34244432,500,452,0,0,
1747182719926319,34317232,500,453,0,0,
1747182720000321,34390036,500,454,0,0,
1747182720074128,34462832,500,455,0,0,
1747182720147646,34535632,500,456,0,0,
1747182720221311,34608432,500,457,0,0,
1747182720294996,34681232,500,458,0,0,
1747182720368791,34754032,500,459,0,0,
1747182720442140,34826832,500,460,0,0,
1747182720528688,34899632,500,461,0,0,
1747182720585775,34972432,500,462,0,0,
1747182720659477,35045232,500,463,0,0,
1747182720733384,35118032,500,464,0,0,
1747182720807869,35190832,500,465,0,0,
1747182720880901,35263632,500,466,0,0,
1747182720954604,35336432,500,467,0,0,
1747182721028345,35409232,500,468,0,0,
1747182721102579,35482032,500,469,0,0,
1747182721175243,35554832,500,470,0,0,
1747182721249417,35627632,500,471,0,0,
1747182721319285,35700432,500,472,0,0,
1747182721392643,35773232,500,473,0,0,
1747182721466707,35846032,500,474,0,0,
1747182721544237,35918832,500,475,0,0,
1747182721617922,35994752,500,476,0,0,
1747182721691314,36067552,500,477,0,0,
1747182721765120,36140352,500,478,0,0,
1747182721839239,36213152,500,479,0,0,
1747182721908665,36285952,500,480,0,0,
1747182721982717,36358752,500,481,0,0,
1747182722056310,36431552,500,482,0,0,
1747182722232410,36580272,500,484,0,0,
1747182722281478,36653076,500,485,0,0,
1747182722355306,36725872,500,486,0,0,
1747182722428957,36798672,500,487,0,0,
1747182722511085,36871472,500,488,0,0,
1747182722572533,36944272,500,489,0,0,
1747182722724073,37092992,500,491,0,0,
1747182722871529,37241712,500,493,0,0,
1747182722945186,37314512,500,494,0,0,
1747182723018847,37387312,500,495,0,0,
1747182723096293,37460112,500,496,0,0,
1747182723166167,37532912,500,497,0,0,
1747182723239875,37605712,500,498,0,0,
1747182723313869,37678512,500,499,0,0,
1747182723387594,37751312,500,500,0,0,
1747182723461221,37824112,500,501,0,0,
1747182723534563,37896912,500,502,0,0,
1747182723612708,37969712,500,503,0,0,
1747182723682521,38042512,500,504,0,0,
1747182723752208,38115312,500,505,0,0,
1747182723825533,38188112,500,506,0,0,
1747182723907441,38264032,500,507,0,0,
1747182723977136,38336832,500,508,0,0,
1747182724055122,38409632,500,509,0,0,
1747182724124346,38482432,500,510,0,0,
1747182724210908,38555232,500,511,0,0,
1747182724272230,38631152,500,512,0,0,
1747182724345823,38703952,500,513,0,0,
1747182724419729,38776752,500,514,0,0,
1747182724513872,38849556,500,515,0,0,
1747182724567242,38922352,500,516,0,0,
1747182724640681,38995152,500,517,0,0,
1747182724714306,39067952,500,518,0,0,
1747182724788221,39140752,500,519,0,0,
1747182724861949,39216672,500,520,0,0,
1747182725013398,39365392,500,522,0,0,
1747182725181434,39514116,500,524,0,0,
1747182725247231,39590032,500,525,0,0,
1747182725312278,39662832,500,526,0,0,
1747182725386303,39735632,500,527,0,0,
1747182725459735,39808432,500,528,0,0,
1747182725533653,39881232,500,529,0,0,
1747182725611115,39954032,500,530,0,0,
1747182725677063,40026832,500,531,0,0,
1747182725751036,40099632,500,532,0,0,
1747182725824684,40172432,500,533,0,0,
1747182725898121,40245232,500,534,0,0,
1747182725979858,40318032,500,535,0,0,
1747182726045500,40390832,500,536,0,0,
1747182726119418,40463632,500,537,0,0,
1747182726192942,40536432,500,538,0,0,
1747182726266714,40609232,500,539,0,0,
1747182726340437,40682032,500,540,0,0,
1747182726414334,40754832,500,541,0,0,
1747182726483981,40827632,500,542,0,0,
1747182726557458,40900432,500,543,0,0,
1747182726631450,40973232,500,544,0,0,
1747182726705174,41046036,500,545,0,0,
1747182726778689,41118832,500,546,0,0,
1747182726852522,41191632,500,547,0,0,
1747182726926083,41264432,500,548,0,0,
1747182726999753,41337232,500,549,0,0,
1747182727073837,41410032,500,550,0,0,
1747182727147438,41482832,500,551,0,0,
1747182727217367,41555632,500,552,0,0,
1747182727291610,41628432,500,553,0,0,
1747182727368590,41701232,500,554,0,0,
1747182727438557,41774032,500,555,0,0,
1747182727511819,41846832,500,556,0,0,
1747182727585833,41919632,500,557,0,0,
1747182727659270,41992432,500,558,0,0,
1747182727733316,42065232,500,559,0,0,
1747182727811030,42141152,500,560,0,0,
1747182727880768,42213952,500,561,0,0,
1747182727958183,42286752,500,562,0,0,
1747182728028248,42359552,500,563,0,0,
1747182728101614,42432352,500,564,0,0,
1747182728175517,42505152,500,565,0,0,
1747182728257536,42577956,500,566,0,0,
1747182728326844,42653872,500,567,0,0,
1747182728478767,42802592,500,569,0,0,
1747182728560177,42878512,500,570,0,0,
1747182729092875,43409952,500,577,0,0,
1747182729158503,43482752,500,578,0,0,
1747182729236463,43555552,500,579,0,0,
1747182729306262,43628352,500,580,0,0,
1747182729383623,43701152,500,581,0,0,
1747182729453567,43773956,500,582,0,0,
1747182729551624,43846752,500,583,0,0,
1747182729608914,43922672,500,584,0,0,
1747182729678420,43995472,500,585,0,0,
1747182729748537,44068272,500,586,0,0,
1747182729822395,44141072,500,587,0,0,
1747182729973941,44289792,500,589,0,0,
1747182730047594,44362592,500,590,0,0,
1747182730120811,44435392,500,591,0,0,
1747182730194701,44508196,500,592,0,0,
1747182730268392,44580992,500,593,0,0,
1747182730338220,44653792,500,594,0,0,
1747182730411910,44726592,500,595,0,0,
1747182730485861,44799392,500,596,0,0,
1747182730559158,44872192,500,597,0,0,
1747182730633329,44944992,500,598,0,0,
1747182730706847,45017792,500,599,0,0,
1747182730780398,45090592,500,600,0,0,
1747182730853994,45163392,500,601,0,0,
1747182730927590,45236192,500,602,0,0,
1747182731001723,45308992,500,603,0,0,
1747182731075274,45381792,500,604,0,0,
1747182731145090,45454592,500,605,0,0,
1747182731219092,45527392,500,606,0,0,
1747182731292663,45600192,500,607,0,0,
1747182731366223,45672992,500,608,0,0,
1747182731443684,45745792,500,609,0,0,
1747182731513823,45818592,500,610,0,0,
1747182731587539,45891392,500,611,0,0,
1747182731661034,45964192,500,612,0,0,
1747182731734978,46036996,500,613,0,0,
1747182731808594,46109792,500,614,0,0,
1747182731878106,46182592,500,615,0,0,
1747182731951969,46255392,500,616,0,0,
1747182732025610,46328192,500,617,0,0,
1747182732099369,46400992,500,618,0,0,
1747182732173374,46473792,500,619,0,0,
1747182732246870,46546592,500,620,0,0,
1747182732320595,46619392,500,621,0,0,
1747182732394271,46692192,500,622,0,0,
1747182732467880,46764992,500,623,0,0,
1747182732541741,46837796,500,624,0,0,
1747182732611564,46910592,500,625,0,0,
1747182732685323,46983392,500,626,0,0,
1747182732758907,47056192,500,627,0,0,
1747182732832750,47128992,500,628,0,0,
1747182732906336,47201792,500,629,0,0,
1747182732980176,47274592,500,630,0,0,
1747182733053812,47347392,500,631,0,0,
1747182733131580,47420192,500,632,0,0,
1747182733201068,47492992,500,633,0,0,
1747182733275184,47565792,500,634,0,0,
1747182733348693,47638592,500,635,0,0,
1747182733418418,47711392,500,636,0,0,
1747182733492500,47784192,500,637,0,0,
1747182733566001,47856992,500,638,0,0,
1747182733639653,47929792,500,639,0,0,
1747182733713276,48002592,500,640,0,0,
1747182733787080,48075392,500,641,0,0,
1747182733860401,48148192,500,642,0,0,
1747182733934499,48220992,500,643,0,0,
1747182734008039,48293792,500,644,0,0,
1747182734081817,48366596,500,645,0,0,
1747182734155486,48439392,500,646,0,0,
1747182734225619,48512192,500,647,0,0,
1747182734302816,48584992,500,648,0,0,
1747182734372800,48657792,500,649,0,0,
1747182734446388,48730592,500,650,0,0,
1747182734520270,48803392,500,651,0,0,
1747182734593633,48876192,500,652,0,0,
1747182734667405,48948992,500,653,0,0,
1747182734741243,49021792,500,654,0,0,
1747182734814904,49094592,500,655,0,0,
1747182734888525,49167396,500,656,0,0,
1747182734958540,49240192,500,657,0,0,
1747182735032064,49312992,500,658,0,0,
1747182735109713,49385792,500,659,0,0,
1747182735179725,49458592,500,660,0,0,
1747182735257449,49531392,500,661,0,0,
1747182735331111,49604192,500,662,0,0,
1747182735400575,49676992,500,663,0,0,
1747182735474445,49749792,500,664,0,0,
1747182735548186,49822592,500,665,0,0,
1747182735621927,49895392,500,666,0,0,
1747182735695679,49968192,500,667,0,0,
1747182735765062,50040992,500,668,0,0,
1747182735842918,50113792,500,669,0,0,
1747182735912944,50186592,500,670,0,0,
1747182735986578,50259392,500,671,0,0,
1747182736059990,50332192,500,672,0,0,
1747182736134002,50404992,500,673,0,0,
1747182736207779,50477792,500,674,0,0,
1747182736281145,50550592,500,675,0,0,
1747182736354783,50623392,500,676,0,0,
1747182736428408,50696196,500,677,0,0,
1747182736498405,50768992,500,678,0,0,
1747182736572211,50841792,500,679,0,0,
1747182736649666,50914592,500,680,0,0,
1747182736719574,50987392,500,681,0,0,
1747182736793179,51060192,500,682,0,0,
1747182736867007,51132992,500,683,0,0,
1747182736940744,51205792,500,684,0,0,
1747182737014504,51278592,500,685,0,0,
1747182737088048,51351392,500,686,0,0,
1747182737161987,51424192,500,687,0,0,
1747182737235623,51496996,500,688,0,0,
1747182737305412,51569792,500,689,0,0,
1747182737379021,51642592,500,690,0,0,
1747182737452800,51715392,500,691,0,0,
1747182737526400,51788192,500,692,0,0,
1747182737600144,51860992,500,693,0,0,
1747182737674048,51933792,500,694,0,0,
1747182737747717,52006592,500,695,0,0,
1747182737821475,52079392,500,696,0,0,
1747182737894818,52152192,500,697,0,0,
1747182737968895,52224992,500,698,0,0,
1747182738038524,52297792,500,699,0,0,
1747182738112011,52370592,500,700,0,0,
1747182738186150,52443392,500,701,0,0,
1747182738259550,52516192,500,702,0,0,
1747182738333308,52588992,500,703,0,0,
1747182738407005,52661792,500,704,0,0,
1747182738484938,52734592,500,705,0,0,
1747182738554544,52807392,500,706,0,0,
1747182738628067,52880192,500,707,0,0,
1747182738706123,52952992,500,708,0,0,
1747182738775955,53025796,500,709,0,0,
1747182738845535,53098592,500,710,0,0,
1747182738923117,53174512,500,711,0,0,
1747182738997144,53247312,500,712,0,0,
1747182739070816,53320112,500,713,0,0,
