Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747959260704810,109580,1,1,1,0,0,0,0
1747959260795048,197404,1,2,1,90238,87824,2414,414.2502071251036
1747959260880687,285804,1,3,1,175877,176224,-347,0
1747959260971334,374204,1,4,1,266524,264624,1900,526.3157894736842
1747959261061127,462604,1,5,1,356317,353024,3293,303.67446097783176
1747959261151009,551004,1,6,1,446199,441424,4775,209.4240837696335
1747959261237414,639404,1,7,1,532604,529824,2780,359.71223021582733
1747959261327555,727804,1,8,1,622745,618224,4521,221.19000221190004
1747959261417369,816204,1,9,1,712559,706624,5935,168.49199663016006
1747959261507530,904604,1,10,1,802720,795024,7696,129.93762993762994
1747959261597126,994044,1,11,1,892316,884464,7852,127.35608762098829
1747959261687703,1083484,1,12,1,982893,973904,8989,111.24707976415618
1747959261777483,1173964,1,13,1,1072673,1064384,8289,120.64181445288938
1747959261872508,1264444,1,14,1,1167698,1154864,12834,77.91803023219573
1747959261961960,1354924,1,15,1,1257150,1245344,11806,84.70269354565475
1747959262052513,1445404,1,16,1,1347703,1335824,11879,84.18217021634817
1747959262142561,1535884,1,17,1,1437751,1426304,11447,87.35913339739669
1747959262236730,1626364,1,18,1,1531920,1516784,15136,66.0676532769556
1747959262326322,1716844,1,19,1,1621512,1607264,14248,70.18528916339135
1747959262416692,1807324,1,20,1,1711882,1697744,14138,70.73136228603764
1747959262506297,1897804,1,21,1,1801487,1788224,13263,75.39772298876574
1747959262601128,1988284,1,22,1,1896318,1878704,17614,56.77302146020211
1747959262690928,2078764,1,23,1,1986118,1969184,16934,59.05279319711822
1747959262780878,2169244,1,24,1,2076068,2059664,16404,60.960741282614
1747959262871992,2259724,1,25,1,2167182,2150144,17038,58.69233478107759
1747959262965594,2350204,1,26,1,2260784,2240624,20160,49.6031746031746
1747959263055283,2440684,1,27,1,2350473,2331104,19369,51.6288915276989
1747959263145872,2531164,1,28,1,2441062,2421584,19478,51.33997330321389
1747959263235948,2621644,1,29,1,2531138,2512064,19074,52.42738806752647
1747959263330290,2712124,1,30,1,2625480,2602544,22936,43.599581444018135
1747959263419555,2802604,1,31,1,2714745,2693024,21721,46.03839602228258
1747959263510579,2893084,1,32,1,2805769,2783504,22265,44.91354143274197
1747959263600868,2983564,1,33,1,2896058,2873984,22074,45.3021654435082
1747959263695165,3074044,1,34,1,2990355,2964464,25891,38.6234598895369
1747959263785286,3164524,1,35,1,3080476,3054944,25532,39.16653611154629
1747959263874762,3255004,1,36,1,3169952,3145424,24528,40.769732550554465
1747959263965733,3345484,1,37,1,3260923,3235904,25019,39.9696230864543
