Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747958916710161,155148,1,2,75,0,0,0,0
1747958916729801,242508,1,3,75,19640,87360,-67720,0
1747958917426795,329868,1,4,75,716634,174720,541914,138.3983436486232
1747958917442411,417228,1,5,75,732250,262080,470170,159.51677052980838
1747958917463423,504588,1,6,75,753262,349440,403822,185.72539386165192
1747958918150882,591948,1,7,75,1440721,436800,1003921,74.70707356455338
1747958918172012,679308,1,8,75,1461851,524160,937691,79.98370465323865
1747958918191759,766668,1,9,75,1481598,611520,870078,86.19916835042375
1747958918880801,854036,1,10,75,2170640,698888,1471752,50.959672553528044
1747958918901206,942428,1,11,75,2191045,787280,1403765,53.42774609710315
1747958918921253,1030828,1,12,75,2211092,875680,1335412,56.16244275175002
1747958919613258,1120276,1,13,75,2903097,965128,1937969,38.70030944767434
1747958919638132,1209708,1,14,75,2927971,1054560,1873411,40.03392741902338
1747958919658643,1299148,1,15,75,2948482,1144000,1804482,41.563174362504036
1747958920351006,1388592,1,16,75,3640845,1233444,2407401,31.153929071226603
1747958920371004,1478028,1,17,75,3660843,1322880,2337963,32.07920741260662
1747958920392094,1567468,1,18,75,3681933,1412320,2269613,33.04528128804338
1747958920412088,1656908,1,19,75,3701927,1501760,2200167,34.08832147741512
1747958921104896,1746348,1,20,75,4394735,1591200,2803535,26.751939961512875
1747958921125166,1835788,1,21,75,4415005,1680640,2734365,27.42867173914236
1747958921145247,1925228,1,22,75,4435086,1770080,2665006,28.14252575791574
1747958921837960,2014668,1,23,75,5127799,1859520,3268279,22.94785726677557
1747958921858355,2104108,1,24,75,5148194,1948960,3199234,23.44311169486196
1747958921878933,2193548,1,25,75,5168772,2038400,3130372,23.95881384065536
1747958922571212,2282988,1,26,75,5861051,2127840,3733211,20.089944018701328
1747958922590949,2372428,1,27,75,5880788,2217280,3663508,20.472181308188762
1747958922611545,2461868,1,28,75,5901384,2306720,3594664,20.864258801378934
1747958923303839,2551308,1,29,75,6593678,2396160,4197518,17.867701818074398
1747958923324392,2640748,1,30,75,6614231,2485600,4128631,18.16582784947359
1747958923345184,2730188,1,31,75,6635023,2575040,4059983,18.47298375387286
1747958924037755,2819628,1,32,75,7327594,2664480,4663114,16.083672841796275
1747958924057825,2909068,1,33,75,7347664,2753920,4593744,16.326551936720897
1747958924078192,2998508,1,34,75,7368031,2843360,4524671,16.575790814403966
1747958924770149,3087948,1,35,75,8059988,2932800,5127188,14.627901297943433
1747958924790692,3177388,1,36,75,8080531,3022240,5058291,14.827142210679458
1747958924811309,3266828,1,37,75,8101148,3111680,4989468,15.031662694299273
1747958925503649,3356268,1,38,75,8793488,3201120,5592368,13.411134603445268
1747958925523726,3445708,1,39,75,8813565,3290560,5523005,13.579564023570502
1747958925543738,3535148,1,40,75,8833577,3380000,5453577,13.752441746032007
1747958926237057,3624588,1,41,75,9526896,3469440,6057456,12.381435374850431
1747958926256883,3714028,1,42,75,9546722,3558880,5987842,12.525380596214797
1747958926277462,3803468,1,43,75,9567301,3648320,5918981,12.671099974809854
1747958926968891,3892908,1,44,75,10258730,3737760,6520970,11.501356393297316
1747958926990237,3982356,1,45,75,10280076,3827208,6452868,11.622738912371988
1747958927010338,4071788,1,46,75,10300177,3916640,6383537,11.74897239571103
1747958927702889,4161228,1,47,75,10992728,4006080,6986648,10.734761505087992
1747958927723491,4250668,1,48,75,11013330,4095520,6917810,10.841581367513706
1747958927747309,4340108,1,49,75,11037148,4184960,6852188,10.94540897009831
1747958928435837,4429548,1,50,75,11725676,4274400,7451276,10.065390142574238
1747958928460552,4518988,1,51,75,11750391,4363840,7386551,10.153588596355728
1747958928481506,4608428,1,52,75,11771345,4453280,7318065,10.24861080080595
1747958929173631,4697868,1,53,75,12463470,4542720,7920750,9.46880030300161
1747958929193213,4787308,1,54,75,12483052,4632160,7850892,9.553054608317119
1747958929214637,4876748,1,55,75,12504476,4721600,7782876,9.636540528205769
1747958929905640,4966188,1,56,75,13195479,4811040,8384439,8.945142304690869
1747958929927004,5055628,1,57,75,13216843,4900480,8316363,9.018365359953624
1747958929947616,5145068,1,58,75,13237455,4989920,8247535,9.093626156178786
1747958930639377,5234508,1,59,75,13929216,5079360,8849856,8.474714164840648
1747958930659794,5323948,1,60,75,13949633,5168800,8780833,8.541330873733735
1747958930680922,5413388,1,61,75,13970761,5258240,8712521,8.608300628486289
1747958931371778,5502828,1,62,75,14661617,5347680,9313937,8.052448712075249
1747958931392742,5592268,1,63,75,14682581,5437120,9245461,8.11208873197345
1747958931413257,5681708,1,64,75,14703096,5526560,9176536,8.173018664123369
1747958932105050,5771148,1,65,75,15394889,5616000,9778889,7.66958291478715
1747958932125355,5860588,1,66,75,15415194,5705440,9709754,7.724191570661831
1747958932146676,5950028,1,67,75,15436515,5794880,9641635,7.778763664046606
1747958932838618,6039468,1,68,75,16128457,5884320,10244137,7.321260931984803
1747958932858751,6128908,1,69,75,16148590,5973760,10174830,7.371130525030885
1747958932879364,6218348,1,70,75,16169203,6063200,10106003,7.421331658025434
