Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747960237115007,2335644,1,25,150,0,0,0,0
1747960237577016,2803644,1,30,150,462009,468000,-5991,0
1747960237666696,2894124,1,31,150,551689,558480,-6791,0
1747960237757226,2984604,1,32,150,642219,648960,-6741,0
1747960237851625,3075092,1,33,150,736618,739448,-2830,0
1747960237941519,3165564,1,34,150,826512,829920,-3408,0
1747960238031749,3256044,1,35,150,916742,920400,-3658,0
1747960238326660,3533724,1,38,150,1211653,1198080,13573,11051.351948721727
1747960238408298,3627324,1,39,150,1293291,1291680,1611,93109.86964618249
1747960239264642,4466604,1,48,150,2149635,2130960,18675,8032.128514056225
1747960239346145,4560204,1,49,150,2231138,2224560,6578,22803.28367284889
1747960239445005,4653804,1,50,150,2329998,2318160,11838,12671.059300557527
1747960239633462,4841004,1,52,150,2518455,2505360,13095,11454.75372279496
1747960239907846,5118684,1,55,150,2792839,2783040,9799,15307.684457597714
1747960240006483,5209164,1,56,150,2891476,2873520,17956,8353.753619959902
1747960240288878,5489964,1,59,150,3173871,3154320,19551,7672.241829062453
1747960240776742,5957964,1,64,150,3661735,3622320,39415,3805.6577445135104
1747960240873739,6051564,1,65,150,3758732,3715920,42812,3503.690554050266
1747960240956372,6145164,1,66,150,3841365,3809520,31845,4710.3155911446065
1747960241033650,6235644,1,67,150,3918643,3900000,18643,8045.915356970445
1747960241128971,6329244,1,68,150,4013964,3993600,20364,7365.939893930466
1747960241231122,6419724,1,69,150,4116115,4084080,32035,4682.378648353363
1747960241313062,6510204,1,70,150,4198055,4174560,23495,6384.33709299851
1747960241403097,6600684,1,71,150,4288090,4265040,23050,6507.592190889371
1747960241492748,6691164,1,72,150,4377741,4355520,22221,6750.371270419872
1747960241681419,6875244,1,74,150,4566412,4539600,26812,5594.5099209309265
1747960241792341,6968844,1,75,150,4677334,4633200,44134,3398.7402002990893
1747960241984481,7156044,1,77,150,4869474,4820400,49074,3056.608387333415
1747960242074557,7249644,1,78,150,4959550,4914000,45550,3293.084522502744
1747960242161023,7343244,1,79,150,5046016,5007600,38416,3904.6230737192836
1747960242443126,7620924,1,82,150,5328119,5285280,42839,3501.482294171199
1747960242553959,7714524,1,83,150,5438952,5378880,60072,2497.003595685178
1747960242619185,7808124,1,84,150,5504178,5472480,31698,4732.159757713421
1747960242730144,7898604,1,85,150,5615137,5562960,52177,2874.8299058972343
1747960242816047,7992204,1,86,150,5701040,5656560,44480,3372.3021582733813
1747960242898136,8085804,1,87,150,5783129,5750160,32969,4549.728532864206
1747960242996272,8176284,1,88,150,5881265,5840640,40625,3692.3076923076924
1747960243086406,8266772,1,89,150,5971399,5931128,40271,3724.764719028581
1747960243176133,8357244,1,90,150,6061126,6021600,39526,3794.970399230886
1747960243270733,8447724,1,91,150,6155726,6112080,43646,3436.741053017459
1747960243364821,8538204,1,92,150,6249814,6202560,47254,3174.3344478774284
1747960243540592,8722284,1,94,150,6425585,6386640,38945,3851.5855693927333
1747960243643129,8812764,1,95,150,6528122,6477120,51002,2941.0611348574566
1747960243729275,8906364,1,96,150,6614268,6570720,43548,3444.4750620005507
1747960243815433,8996844,1,97,150,6700426,6661200,39226,3823.994289501861
1747960243929713,9087324,1,98,150,6814706,6751680,63026,2379.970171040523
1747960244380813,9558444,1,103,150,7265806,7222800,43006,3487.8854113379525
1747960244486914,9649964,1,104,150,7371907,7314320,57587,2604.7545452966815
1747960244679253,9836124,1,106,150,7564246,7500480,63766,2352.3507825486936
1747960244777842,9927644,1,107,150,7662835,7592000,70835,2117.5972330062823
1747960244847586,10019164,1,108,150,7732579,7683520,49059,3057.5429584785666
1747960244942098,10111724,1,109,150,7827091,7776080,51011,2940.5422359883164
1747960245031890,10204284,1,110,150,7916883,7868640,48243,3109.259374417014
1747960245126068,10296844,1,111,150,8011061,7961200,49861,3008.36324983454
1747960245228207,10389404,1,112,150,8113200,8053760,59440,2523.5531628532976
1747960245314069,10481964,1,113,150,8199062,8146320,52742,2844.03321830799
1747960245412490,10574524,1,114,150,8297483,8238880,58603,2559.595925123287
1747960245498860,10667084,1,115,150,8383853,8331440,52413,2861.8854101081793
1747960245592915,10759644,1,116,150,8477908,8424000,53908,2782.5183646212067
1747960245687243,10852204,1,117,150,8572236,8516560,55676,2694.1590631510885
1747960245785084,10944764,1,118,150,8670077,8609120,60957,2460.751021211674
1747960245879685,11037324,1,119,150,8764678,8701680,62998,2381.0279691418777
1747960245990224,11129892,1,120,150,8875217,8794248,80969,1852.5608566241401
1747960246059481,11222444,1,121,150,8944474,8886800,57674,2600.825328570933
1747960246153689,11315004,1,122,150,9038682,8979360,59322,2528.5728734702134
1747960246248494,11407564,1,123,150,9133487,9071920,61567,2436.3701333506588
1747960246338241,11500124,1,124,150,9223234,9164480,58754,2553.0176668822546
1747960246432591,11592684,1,125,150,9317584,9257040,60544,2477.5369978858353
1747960246526546,11685244,1,126,150,9411539,9349600,61939,2421.7375159431053
1747960246616373,11777804,1,127,150,9501366,9442160,59206,2533.5270073978986
1747960246715095,11870364,1,128,150,9600088,9534720,65368,2294.7007710194594
1747960246805061,11962924,1,129,150,9690054,9627280,62774,2389.5243253576323
1747960246903041,12055484,1,130,150,9788034,9719840,68194,2199.607003548699
1747960246996974,12148044,1,131,150,9881967,9812400,69567,2156.194747509595
