Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747352847177226,841164,1,9,100,0,0,0,0
1747352847266470,929564,1,10,100,89244,88400,844,118483.41232227487
1747352847385795,1019004,1,11,100,208569,177840,30729,3254.254938331869
1747352847459806,1109484,1,12,100,282580,268320,14260,7012.622720897616
1747352847544904,1199964,1,13,100,367678,358800,8878,11263.798152737103
1747352847722017,1384044,1,15,100,544791,542880,1911,52328.623757195186
1747352848118960,1755324,1,19,100,941734,914160,27574,3626.6047726118804
1747352848196218,1848924,1,20,100,1018992,1007760,11232,8903.133903133903
1747352848479339,2126604,1,23,100,1302113,1285440,16673,5997.720866070893
1747352848565450,2217084,1,24,100,1388224,1375920,12304,8127.43823146944
1747352848655430,2307564,1,25,100,1478204,1466400,11804,8471.704506946797
1747352849044662,2678844,1,29,100,1867436,1837680,29756,3360.666756284447
1747352849142032,2772444,1,30,100,1964806,1931280,33526,2982.759649227465
1747352849219909,2866044,1,31,100,2042683,2024880,17803,5617.030837499298
1747352849310689,2956524,1,32,100,2133463,2115360,18103,5523.946307241893
1747352849420646,3047004,1,33,100,2243420,2205840,37580,2660.9898882384246
1747352850362874,3979884,1,43,100,3185648,3138720,46928,2130.923968632799
1747352850432925,4070364,1,44,100,3255699,3229200,26499,3773.7273104645456
1747352850522997,4160844,1,45,100,3345771,3319680,26091,3832.7392587482273
1747352853181386,6778524,1,73,100,6004160,5937360,66800,1497.005988023952
1747352853357002,6965724,1,75,100,6179776,6124560,55216,1811.0692552883222
1747352853443685,7059324,1,76,100,6266459,6218160,48299,2070.4362409159608
1747352853533775,7149804,1,77,100,6356549,6308640,47909,2087.290488217245
1747352853840824,7427484,1,80,100,6663598,6586320,77278,1294.029348585626
1747352854020551,7614684,1,82,100,6843325,6773520,69805,1432.562137382709
1747352854397629,7989084,1,86,100,7220403,7147920,72483,1379.6338451774898
1747352854573635,8173164,1,88,100,7396409,7332000,64409,1552.5780558617587
1747352854654857,8263644,1,89,100,7477631,7422480,55151,1813.2037497053545
1747352854746037,8354124,1,90,100,7568811,7512960,55851,1790.4782367370326
1747352854835788,8444604,1,91,100,7658562,7603440,55122,1814.1576865861182
1747352854929717,8535084,1,92,100,7752491,7693920,58571,1707.3295658260915
1747352855020246,8625564,1,93,100,7843020,7784400,58620,1705.90242238144
1747352855114006,8716044,1,94,100,7936780,7874880,61900,1615.5088852988692
1747352855208181,8806524,1,95,100,8030955,7965360,65595,1524.5064410397133
1747352855294565,8897004,1,96,100,8117339,8055840,61499,1626.0426998812989
1747352855384052,8987484,1,97,100,8206826,8146320,60506,1652.7286550094207
1747352855474259,9077964,1,98,100,8297033,8236800,60233,1660.21948101539
1747352855564490,9168444,1,99,100,8387264,8327280,59984,1667.111229661243
1747352855658723,9258924,1,100,100,8481497,8417760,63737,1568.9473931939062
1747352856044114,9634364,1,104,100,8866888,8793200,73688,1357.0730648138094
1747352856137856,9725884,1,105,100,8960630,8884720,75910,1317.3494928204452
1747352856609629,10201164,1,110,100,9432403,9360000,72403,1381.1582392994767
1747352856728268,10293724,1,111,100,9551042,9452560,98482,1015.4139842813915
1747352856814169,10389404,1,112,100,9636943,9548240,88703,1127.3575865528787
1747352856908224,10485084,1,113,100,9730998,9643920,87078,1148.3956912193664
1747352857002526,10580764,1,114,100,9825300,9739600,85700,1166.8611435239206
1747352857108578,10673324,1,115,100,9931352,9832160,99192,1008.145818211146
1747352858349662,11914044,1,128,100,11172436,11072880,99556,1004.4598015187431
1747352858456130,12009724,1,129,100,11278904,11168560,110344,906.2567969259769
1747352858746674,12296764,1,132,100,11569448,11455600,113848,878.3641346356545
1747352858816424,12392444,1,133,100,11639198,11551280,87918,1137.4235082690689
1747352858906341,12485004,1,134,100,11729115,11643840,85275,1172.6766344180592
1747352859000835,12577564,1,135,100,11823609,11736400,87209,1146.6706417915582
1747352859095435,12670124,1,136,100,11918209,11828960,89249,1120.4607334535963
1747352859189442,12762684,1,137,100,12012216,11921520,90696,1102.5844579694806
1747352859283602,12855244,1,138,100,12106376,12014080,92296,1083.470572939239
1747352859374088,12947804,1,139,100,12196862,12106640,90222,1108.3771142293454
1747352859475705,13040364,1,140,100,12298479,12199200,99279,1007.262361627333
1747352863428513,16963244,1,181,100,16251287,16122080,129207,773.9518756723708
1747352863518845,17058924,1,182,100,16341619,16217760,123859,807.3696703509636
1747352866229524,19734844,1,210,100,19052298,18893680,158618,630.4454727710599
1747352866315875,19830524,1,211,100,19138649,18989360,149289,669.8417164024141
1747352866402157,19923084,1,212,100,19224931,19081920,143011,699.2469110767703
1747352866492295,20015644,1,213,100,19315069,19174480,140589,711.293202170867
1747352866590464,20108204,1,214,100,19413238,19267040,146198,684.0038851420676
1747352866680082,20200764,1,215,100,19502856,19359600,143256,698.0510414921539
1747352866774547,20293324,1,216,100,19597321,19452160,145161,688.8902666694222
1747352866873456,20385884,1,217,100,19696230,19544720,151510,660.0224407629859
1747352866958593,20478444,1,218,100,19781367,19637280,144087,694.0251375904836
1747352867057127,20571004,1,219,100,19879901,19729840,150061,666.3956657625898
1747352867147131,20663564,1,220,100,19969905,19822400,147505,677.9431205721841
1747352867241536,20756124,1,221,100,20064310,19914960,149350,669.5681285570806
1747352867331322,20848684,1,222,100,20154096,20007520,146576,682.239930138631
1747352867426275,20941244,1,223,100,20249049,20100080,148969,671.280602004444
1747352867524087,21033804,1,224,100,20346861,20192640,154221,648.4201243669798
1747352867618313,21126364,1,225,100,20441087,20285200,155887,641.490310288863
1747352867707574,21218924,1,226,100,20530348,20377760,152588,655.3595302382887
1747352867798560,21311484,1,227,100,20621334,20470320,151014,662.1902605056484
1747352867896773,21404044,1,228,100,20719547,20562880,156667,638.2965142627356
1747352867986545,21496604,1,229,100,20809319,20655440,153879,649.8612546221382
1747352868085320,21589164,1,230,100,20908094,20748000,160094,624.6330280959936
1747352868179233,21681724,1,231,100,21002007,20840560,161447,619.3983164753757
1747352868265231,21774284,1,232,100,21088005,20933120,154885,645.6403137811925
1747352868359840,21866844,1,233,100,21182614,21025680,156934,637.2105471089758
1747352868454054,21959404,1,234,100,21276828,21118240,158588,630.5647337755694
1747352868552691,22055084,1,235,100,21375465,21213920,161545,619.022563372435
1747352868670937,22147644,1,236,100,21493711,21306480,187231,534.0995882092175
1747352868748315,22243324,1,237,100,21571089,21402160,168929,591.964671548402
1747352868859032,22339004,1,238,100,21681806,21497840,183966,543.5787047606623
1747352868949237,22434684,1,239,100,21772011,21593520,178491,560.2523376528789
1747352869146473,22622924,1,241,100,21969247,21781760,187487,533.3703136750815
1747352869343011,22814284,1,243,100,22165785,21973120,192665,519.0356317961227
1747352869608536,23101324,1,246,100,22431310,22260160,171150,584.28279287175
1747352869793297,23289564,1,248,100,22616071,22448400,167671,596.406057099916
1747352870473028,23956204,1,255,100,23295802,23115040,180762,553.2136179064183
1747352870575634,24051884,1,256,100,23398408,23210720,187688,532.7991134222752
1747352870862315,24335804,1,259,100,23685089,23494640,190449,525.0749544497477
1747352870960663,24431484,1,260,100,23783437,23590320,193117,517.820802932937
1747352871046862,24527164,1,261,100,23869636,23686000,183636,544.5555337733342
1747352871156587,24622844,1,262,100,23979361,23781680,197681,505.86551059535316
1747352871234432,24718524,1,263,100,24057206,23877360,179846,556.0312711986923
1747352871349171,24811084,1,264,100,24171945,23969920,202025,494.9882440292043
1747352871439343,24903644,1,265,100,24262117,24062480,199637,500.909150107445
1747352871812206,25286364,1,269,100,24634980,24445200,189780,526.9259142164611
1747352872771007,26243164,1,279,100,25593781,25402000,191781,521.4280872453476
1747352872967909,26431404,1,281,100,25790683,25590240,200443,498.8949476908647
1747352873065435,26527084,1,282,100,25888209,25685920,202289,494.3422529153834
1747352873147150,26619644,1,283,100,25969924,25778480,191444,522.345960176344
1747352873241357,26712204,1,284,100,26064131,25871040,193091,517.8905283001279
1747352873332319,26804764,1,285,100,26155093,25963600,191493,522.2123001885186
1747352873425863,26897324,1,286,100,26248637,26056160,192477,519.5425946996264
1747352873519926,26989884,1,287,100,26342700,26148720,193980,515.5170636148056
1747352873610314,27082444,1,288,100,26433088,26241280,191808,521.3546880213547
1747352873704752,27175004,1,289,100,26527526,26333840,193686,516.2995776669454
1747352873798863,27267564,1,290,100,26621637,26426400,195237,512.1979952570466
1747352873893189,27360124,1,291,100,26715963,26518960,197003,507.60648315000276
1747352873986620,27452684,1,292,100,26809394,26611520,197874,505.37210548126586
1747352874077684,27545244,1,293,100,26900458,26704080,196378,509.2220106121867
1747352874171138,27637804,1,294,100,26993912,26796640,197272,506.91431120483395
1747352874265297,27730364,1,295,100,27088071,26889200,198871,502.83852346495974
1747352874359773,27822924,1,296,100,27182547,26981760,200787,498.04021176669806
1747352874450286,27915484,1,297,100,27273060,27074320,198740,503.1699708161417
1747352874544396,28008044,1,298,100,27367170,27166880,200290,499.2760497278946
1747352874638185,28100604,1,299,100,27460959,27259440,201519,496.23112460859767
1747352874732852,28193164,1,300,100,27555626,27352000,203626,491.0964218714702
1747352874831239,28285724,1,301,100,27654013,27444560,209453,477.4340782896402
1747352874917176,28378284,1,302,100,27739950,27537120,202830,493.02371444066455
1747352875010798,28470844,1,303,100,27833572,27629680,203892,490.45573146567796
1747352875105248,28563404,1,304,100,27928022,27722240,205782,485.95115219018186
1747352875199209,28655964,1,305,100,28021983,27814800,207183,482.6650835251927
1747352875289379,28748524,1,306,100,28112153,27907360,204793,488.2979398709917
1747352875383610,28841084,1,307,100,28206384,27999920,206464,484.3459392436454
1747352875486609,28933644,1,308,100,28309383,28092480,216903,461.03557811556317
1747352875571890,29026204,1,309,100,28394664,28185040,209624,477.0446132122276
1747352875666699,29118764,1,310,100,28489473,28277600,211873,471.9808564564621
1747352875760709,29211324,1,311,100,28583483,28370160,213323,468.77270617795546
1747352875850730,29303884,1,312,100,28673504,28462720,210784,474.41931076362533
1747352875944656,29396444,1,313,100,28767430,28555280,212150,471.36460051850105
1747352876035544,29489004,1,314,100,28858318,28647840,210478,475.1090375241118
1747352876129694,29581564,1,315,100,28952468,28740400,212068,471.5468623271781
1747352876223627,29674124,1,316,100,29046401,28832960,213441,468.51354706921353
1747352876317255,29766692,1,317,100,29140029,28925528,214501,466.1982927818518
1747352876411464,29859244,1,318,100,29234238,29018080,216158,462.62456166322784
1747352876501510,29951804,1,319,100,29324284,29110640,213644,468.06837542828254
1747352876595658,30044364,1,320,100,29418432,29203200,215232,464.6149271483794
1747352876689950,30136924,1,321,100,29512724,29295760,216964,460.905956748585
1747352876780245,30229484,1,322,100,29603019,29388320,214699,465.76835476644044
1747352876874915,30322044,1,323,100,29697689,29480880,216809,461.2354653173992
1747352876969175,30414604,1,324,100,29791949,29573440,218509,457.64705343944644
1747352877062491,30507164,1,325,100,29885265,29666000,219265,456.0691400816364
1747352877157521,30599724,1,326,100,29980295,29758560,221735,450.98879292849574
1747352877247773,30692284,1,327,100,30070547,29851120,219427,455.7324303754779
1747352877341531,30784844,1,328,100,30164305,29943680,220625,453.25779036827197
1747352877435262,30877404,1,329,100,30258036,30036240,221796,450.86475860700824
1747352877530304,30969964,1,330,100,30353078,30128800,224278,445.87520844665994
1747352877620381,31062524,1,331,100,30443155,30221360,221795,450.86679140647897
1747352877714482,31155084,1,332,100,30537256,30313920,223336,447.75584769137083
1747352877808203,31247644,1,333,100,30630977,30406480,224497,445.4402508719493
1747352877902923,31340204,1,334,100,30725697,30499040,226657,441.1952862695615
1747352877997129,31432764,1,335,100,30819903,30591600,228303,438.014393152959
1747352878086869,31525324,1,336,100,30909643,30684160,225483,443.49241406225747
1747352878181420,31617884,1,337,100,31004194,30776720,227474,439.61068078110026
1747352878274755,31710444,1,338,100,31097529,30869280,228249,438.1180202322902
1747352878365090,31803004,1,339,100,31187864,30961840,226024,442.43089229462356
1747352878459775,31895572,1,340,100,31282549,31054408,228141,438.32542155947414
1747352878553970,31988124,1,341,100,31376744,31146960,229784,435.19131009992
1747352878647744,32080684,1,342,100,31470518,31239520,230998,432.90418098858
1747352878741651,32173244,1,343,100,31564425,31332080,232345,430.3944565194
1747352878832251,32265804,1,344,100,31655025,31424640,230385,434.0560366343295
1747352878925817,32358364,1,345,100,31748591,31517200,231391,432.16892618986907
1747352879020517,32450924,1,346,100,31843291,31609760,233531,428.2086746513311
1747352879115213,32543484,1,347,100,31937987,31702320,235667,424.3275469200185
1747352879204389,32636044,1,348,100,32027163,31794880,232283,430.5093355949424
1747352879298787,32728604,1,349,100,32121561,31887440,234121,427.12956120980175
1747352879393568,32821164,1,350,100,32216342,31980000,236342,423.1156544329827
1747352879487232,32913724,1,351,100,32310006,32072560,237446,421.14838742282456
1747352879578185,33006284,1,352,100,32400959,32165120,235839,424.0180801309368
1747352879671760,33098844,1,353,100,32494534,32257680,236854,422.2010183488562
1747352879766627,33191404,1,354,100,32589401,32350240,239161,418.12837377331584
1747352879859895,33283964,1,355,100,32682669,32442800,239869,416.89422142919676
1747352879954847,33376524,1,356,100,32777621,32535360,242261,412.7779543550138
1747352880048352,33469084,1,357,100,32871126,32627920,243206,411.17406642928216
1747352880138799,33561644,1,358,100,32961573,32720480,241093,414.777699891743
1747352880232745,33654204,1,359,100,33055519,32813040,242479,412.4068476032976
1747352880331658,33746764,1,360,100,33154432,32905600,248832,401.87757201646093
1747352880417569,33839324,1,361,100,33240343,32998160,242183,412.9108979573298
1747352880511295,33931884,1,362,100,33334069,33090720,243349,410.93244681506803
1747352880605637,34024444,1,363,100,33428411,33183280,245131,407.945139537635
1747352880703965,34117004,1,364,100,33526739,33275840,250899,398.5667539527858
1747352880790147,34209564,1,365,100,33612921,33368400,244521,408.96282936843875
1747352880888307,34302124,1,366,100,33711081,33460960,250121,399.80649365707
1747352880978344,34394684,1,367,100,33801118,33553520,247598,403.88048368726726
1747352881072709,34487244,1,368,100,33895483,33646080,249403,400.95748647770876
1747352881162268,34579804,1,369,100,33985042,33738640,246402,405.8408616813175
1747352881257366,34672364,1,370,100,34080140,33831200,248940,401.7032216598377
1747352881351167,34764924,1,371,100,34173941,33923760,250181,399.71060951870845
1747352881445651,34857484,1,372,100,34268425,34016320,252105,396.66012177465734
1747352881539288,34950044,1,373,100,34362062,34108880,253182,394.97278637501876
1747352881629806,35042604,1,374,100,34452580,34201440,251140,398.1842796846381
1747352881727444,35135164,1,375,100,34550218,34294000,256218,390.2926414225386
1747352881818112,35227724,1,376,100,34640886,34386560,254326,393.1961340956096
1747352881912055,35320284,1,377,100,34734829,34479120,255709,391.06953607420934
1747352882002262,35412844,1,378,100,34825036,34571680,253356,394.7015267055053
1747352882096262,35505404,1,379,100,34919036,34664240,254796,392.4708394166313
1747352882190907,35597964,1,380,100,35013681,34756800,256881,389.2853110973563
1747352882284775,35690532,1,381,100,35107549,34849368,258181,387.32517110089435
1747352882375776,35783084,1,382,100,35198550,34941920,256630,389.6660561898453
1747352882469901,35875644,1,383,100,35292675,35034480,258195,387.30416932938283
1747352882564300,35968204,1,384,100,35387074,35127040,260034,384.56509533368717
1747352882658380,36060764,1,385,100,35481154,35219600,261554,382.3302262630279
1747352882747786,36153324,1,386,100,35570560,35312160,258400,386.9969040247678
1747352882842098,36245884,1,387,100,35664872,35404720,260152,384.39066391955475
1747352882936904,36338444,1,388,100,35759678,35497280,262398,381.1004657047691
1747352883030411,36431004,1,389,100,35853185,35589840,263345,379.7300119614954
1747352883124283,36523564,1,390,100,35947057,35682400,264657,377.8475536260141
1747352883215296,36616124,1,391,100,36038070,35774960,263110,380.06917258941127
1747352883308956,36708684,1,392,100,36131730,35867520,264210,378.4868097346807
1747352883402650,36801244,1,393,100,36225424,35960080,265344,376.86927158707186
1747352883497548,36893804,1,394,100,36320322,36052640,267682,373.5776032755285
1747352883587684,36986364,1,395,100,36410458,36145200,265258,376.99145737357594
1747352883681406,37078924,1,396,100,36504180,36237760,266420,375.34719615644474
1747352883775344,37171484,1,397,100,36598118,36330320,267798,373.41578353833864
1747352883869630,37264044,1,398,100,36692404,36422880,269524,371.0244727742242
1747352883959793,37356604,1,399,100,36782567,36515440,267127,374.3537718014278
1747352884054480,37449164,1,400,100,36877254,36608000,269254,371.3965252141101
1747352884148794,37541724,1,401,100,36971568,36700560,271008,368.99279726059746
1747352884242718,37634284,1,402,100,37065492,36793120,272372,367.1449341341988
1747352884333262,37726844,1,403,100,37156036,36885680,270356,369.8826732160559
1747352884427463,37819412,1,404,100,37250237,36978248,271989,367.66192750442116
1747352884521333,37911964,1,405,100,37344107,37070800,273307,365.8889088095072
1747352884623299,38004524,1,406,100,37446073,37163360,282713,353.7156055788025
1747352884709397,38097084,1,407,100,37532171,37255920,276251,361.98963985650727
1747352884803543,38189644,1,408,100,37626317,37348480,277837,359.92326436003844
1747352884898575,38282204,1,409,100,37721349,37441040,280309,356.7491589638578
1747352884988751,38374764,1,410,100,37811525,37533600,277925,359.8093010704327
1747352885082211,38467324,1,411,100,37904985,37626160,278825,358.6478974267014
1747352885181151,38559884,1,412,100,38003925,37718720,285205,350.6249890429691
1747352885267093,38652444,1,413,100,38089867,37811280,278587,358.9542943497005
1747352885373559,38745004,1,414,100,38196333,37903840,292493,341.88852382792066
1747352885454882,38837564,1,415,100,38277656,37996400,281256,355.5479705321842
1747352885549298,38930124,1,416,100,38372072,38088960,283112,353.2171013591794
1747352885643347,39022684,1,417,100,38466121,38181520,284601,351.36910973608667
1747352885733514,39115244,1,418,100,38556288,38274080,282208,354.3485655970064
1747352885828169,39207804,1,419,100,38650943,38366640,284303,351.73740692148874
1747352885918319,39300364,1,420,100,38741093,38459200,281893,354.7445307261975
1747352886012713,39392924,1,421,100,38835487,38551760,283727,352.45147624300824
1747352886106727,39485484,1,422,100,38929501,38644320,285181,350.65449661793735
1747352886200894,39578044,1,423,100,39023668,38736880,286788,348.6896243915366
1747352886294855,39670604,1,424,100,39117629,38829440,288189,346.994507076953
1747352886384763,39763164,1,425,100,39207537,38922000,285537,350.21730984075623
1747352886487205,39855724,1,426,100,39309979,39014560,295419,338.5022628876274
1747352886573728,39948284,1,427,100,39396502,39107120,289382,345.56399499623336
1747352886667212,40040844,1,428,100,39489986,39199680,290306,344.4641171729141
1747352886757694,40133404,1,429,100,39580468,39292240,288228,346.9475554075246
1747352886851585,40225964,1,430,100,39674359,39384800,289559,345.3527605772917
1747352886945799,40318524,1,431,100,39768573,39477360,291213,343.39126343947555
1747352887039769,40411084,1,432,100,39862543,39569920,292623,341.7366372431422
1747352887130446,40503644,1,433,100,39953220,39662480,290740,343.9499208915182
1747352887224056,40596204,1,434,100,40046830,39755040,291790,342.71222454504954
1747352887318289,40688764,1,435,100,40141063,39847600,293463,340.75846018067017
1747352887422192,40781324,1,436,100,40244966,39940160,304806,328.0775312821926
1747352887621612,40969564,1,438,100,40444386,40128400,315986,316.4697170127791
1747352887699502,41062124,1,439,100,40522276,40220960,301316,331.8774973781678
1747352887793768,41154684,1,440,100,40616542,40313520,303022,330.0090422477576
1747352887880228,41247244,1,441,100,40703002,40406080,296922,336.78878628057197
1747352887978238,41339804,1,442,100,40801012,40498640,302372,330.7184527667906
1747352888068314,41432364,1,443,100,40891088,40591200,299888,333.4578242543883
1747352888161984,41524924,1,444,100,40984758,40683760,300998,332.22812111708384
1747352888256205,41617484,1,445,100,41078979,40776320,302659,330.4048450566479
1747352888346563,41710044,1,446,100,41169337,40868880,300457,332.8263278938417
1747352888440801,41802604,1,447,100,41263575,40961440,302135,330.97787412911447
1747352888551358,41895164,1,448,100,41374132,41054000,320132,312.37114690190293
1747352888633387,41990844,1,449,100,41456161,41149680,306481,326.2845005073724
1747352888743939,42086524,1,450,100,41566713,41245360,321353,311.18427399152955
1747352888846128,42179084,1,451,100,41668902,41337920,330982,302.1312337226798
1747352888919868,42274764,1,452,100,41742642,41433600,309042,323.58061363827574
1747352889018094,42367324,1,453,100,41840868,41526160,314708,317.75487118217524
1747352889104673,42459884,1,454,100,41927447,41618720,308727,323.910769061339
1747352889198646,42552444,1,455,100,42021420,41711280,310140,322.43502934158766
1747352889289126,42645004,1,456,100,42111900,41803840,308060,324.6120885541778
1747352889383031,42737564,1,457,100,42205805,41896400,309405,323.2009825309869
1747352889477331,42830124,1,458,100,42300105,41988960,311145,321.3935624869434
1747352889566764,42922684,1,459,100,42389538,42081520,308018,324.65635125219956
1747352889661783,43015244,1,460,100,42484557,42174080,310477,322.08504977824447
1747352889756008,43107804,1,461,100,42578782,42266640,312142,320.36701244946215
1747352889849775,43200364,1,462,100,42672549,42359200,313349,319.13297952123673
1747352889940154,43292924,1,463,100,42762928,42451760,311168,321.3698066639243
1747352890033906,43385484,1,464,100,42856680,42544320,312360,320.1434242540658
