Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747958385525064,155148,1,2,1,0,0,0,0
1747958385540951,242508,1,3,1,15887,87360,-71473,0
1747958386237728,329868,1,4,1,712664,174720,537944,1.8589295540056214
1747958386258240,417228,1,5,1,733176,262080,471096,2.122709596345543
1747958386274247,504588,1,6,1,749183,349440,399743,2.5016072826791214
1747958386966502,591948,1,7,1,1441438,436800,1004638,0.9953834117363668
1747958386983127,679308,1,8,1,1458063,524160,933903,1.0707750162490108
1747958387003581,766668,1,9,1,1478517,611520,866997,1.1534065285116326
1747958387695569,854036,1,10,1,2170505,698888,1471617,0.679524631748614
1747958387715663,942428,1,11,1,2190599,787280,1403319,0.7125963519342359
1747958387736745,1030828,1,12,1,2211681,875680,1336001,0.7485024337556634
1747958388428941,1120276,1,13,1,2903877,965128,1938749,0.5157965265230311
1747958388449353,1209708,1,14,1,2924289,1054560,1869729,0.5348368667330934
1747958388469949,1299148,1,15,1,2944885,1144000,1800885,0.5552825416392496
1747958389161728,1388592,1,16,1,3636664,1233444,2403220,0.4161083879128835
1747958389182203,1478028,1,17,1,3657139,1322880,2334259,0.4284014755860425
1747958389202961,1567468,1,18,1,3677897,1412320,2265577,0.44138866169633606
1747958389223340,1656908,1,19,1,3698276,1501760,2196516,0.455266431020762
1747958389915074,1746348,1,20,1,4390010,1591200,2798810,0.3572947073934994
1747958389935687,1835788,1,21,1,4410623,1680640,2729983,0.36630264730586237
1747958389955771,1925228,1,22,1,4430707,1770080,2660627,0.3758512561136905
1747958390648294,2014668,1,23,1,5123230,1859520,3263710,0.3063997720385696
1747958390669703,2104108,1,24,1,5144639,1948960,3195679,0.312922543221644
1747958390689741,2193548,1,25,1,5164677,2038400,3126277,0.3198692886139008
1747958391381061,2282988,1,26,1,5855997,2127840,3728157,0.26822904722091906
1747958391401601,2372428,1,27,1,5876537,2217280,3659257,0.2732795209519309
1747958391422601,2461868,1,28,1,5897537,2306720,3590817,0.27848815464558624
1747958392115001,2551308,1,29,1,6589937,2396160,4193777,0.23844853934770496
1747958392135248,2640748,1,30,1,6610184,2485600,4124584,0.24244869300758576
1747958392159348,2730188,1,31,1,6634284,2575040,4059244,0.24635129102857578
1747958392847509,2819628,1,32,1,7322445,2664480,4657965,0.21468602705258627
1747958392868631,2909068,1,33,1,7343567,2753920,4589647,0.21788168022508048
1747958392888920,2998508,1,34,1,7363856,2843360,4520496,0.22121466316970528
1747958393581202,3087948,1,35,1,8056138,2932800,5123338,0.19518524836737297
1747958393601209,3177388,1,36,1,8076145,3022240,5053905,0.19786679805022056
1747958393626119,3266828,1,37,1,8101055,3111680,4989375,0.2004259050482275
1747958394314239,3356268,1,38,1,8789175,3201120,5588055,0.17895314201452922
1747958394338431,3445708,1,39,1,8813367,3290560,5522807,0.18106734492079843
1747958394358925,3535148,1,40,1,8833861,3380000,5453861,0.18335634149825233
1747958395051331,3624588,1,41,1,9526267,3469440,6056827,0.16510294911840803
1747958395072134,3714028,1,42,1,9547070,3558880,5988190,0.16699536921841157
1747958395092058,3803468,1,43,1,9566994,3648320,5918674,0.16895676295062034
1747958395784766,3892908,1,44,1,10259702,3737760,6521942,0.15332856379280896
1747958395805031,3982356,1,45,1,10279967,3827208,6452759,0.15497246991558183
1747958395825873,4071788,1,46,1,10300809,3916640,6384169,0.1566374574357289
1747958396518039,4161228,1,47,1,10992975,4006080,6986895,0.1431250934785767
1747958396538079,4250668,1,48,1,11013015,4095520,6917495,0.14456100076689612
1747958396558906,4340108,1,49,1,11033842,4184960,6848882,0.1460092318717128
1747958397251298,4429548,1,50,1,11726234,4274400,7451834,0.13419515249534544
1747958397271092,4518988,1,51,1,11746028,4363840,7382188,0.13546119388994157
