Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747960875503805,155148,1,2,200,0,0,0,0
1747960875520352,242508,1,3,200,16547,87360,-70813,0
1747960876216406,329868,1,4,200,712601,174720,537881,371.8294567013893
1747960876237043,417228,1,5,200,733238,262080,471158,424.4860535107119
1747960876253352,504588,1,6,200,749547,349440,400107,499.8662857685569
1747960876944920,591948,1,7,200,1441115,436800,1004315,199.14070784564603
1747960876962198,679308,1,8,200,1458393,524160,934233,214.07935707687483
1747960876984662,766668,1,9,200,1480857,611520,869337,230.0603793465595
1747960877674718,854036,1,10,200,2170913,698888,1472025,135.86725768923762
1747960877695121,942428,1,11,200,2191316,787280,1404036,142.44648997604048
1747960877717133,1030828,1,12,200,2213328,875680,1337648,149.51616568783416
1747960878407594,1120276,1,13,200,2903789,965128,1938661,103.16398792775013
1747960878428390,1209708,1,14,200,2924585,1054560,1870025,106.95044183901284
1747960878448673,1299148,1,15,200,2944868,1144000,1800868,111.05755668932981
1747960879140866,1388592,1,16,200,3637061,1233444,2403617,83.20793204574605
1747960879161503,1478028,1,17,200,3657698,1322880,2334818,85.65978161895275
1747960879181747,1567468,1,18,200,3677942,1412320,2265622,88.27597895853765
1747960879202381,1656908,1,19,200,3698576,1501760,2196816,91.04085185104259
1747960879894342,1746348,1,20,200,4390537,1591200,2799337,71.44548869964567
1747960879915146,1835788,1,21,200,4411341,1680640,2730701,73.24126661981667
1747960879935256,1925228,1,22,200,4431451,1770080,2661371,75.14923699100952
1747960880627713,2014668,1,23,200,5123908,1859520,3264388,61.267226812499004
1747960880648060,2104108,1,24,200,5144255,1948960,3195295,62.59202984387983
1747960880668020,2193548,1,25,200,5164215,2038400,3125815,63.983313151929984
1747960881359874,2282988,1,26,200,5856069,2127840,3728229,53.6447734299583
1747960881381103,2372428,1,27,200,5877298,2217280,3660018,54.64453999953006
1747960881401432,2461868,1,28,200,5897627,2306720,3590907,55.69623496236466
1747960882092958,2551308,1,29,200,6589153,2396160,4192993,47.69862482479699
1747960882114219,2640748,1,30,200,6610414,2485600,4124814,48.48703480932716
1747960882134234,2730188,1,31,200,6630429,2575040,4055389,49.31709387188258
1747960882826725,2819628,1,32,200,7322920,2664480,4658440,42.93282729840891
1747960882846877,2909068,1,33,200,7343072,2753920,4589152,43.58103632217891
1747960882867205,2998508,1,34,200,7363400,2843360,4520040,44.247396040743006
1747960883559281,3087948,1,35,200,8055476,2932800,5122676,39.042094405345956
1747960883580468,3177388,1,36,200,8076663,3022240,5054423,39.56930395418033
1747960883604493,3266828,1,37,200,8100688,3111680,4989008,40.088129744430155
1747960884292918,3356268,1,38,200,8789113,3201120,5587993,35.791025507727014
1747960884313617,3445708,1,39,200,8809812,3290560,5519252,36.23679440619852
1747960884334206,3535148,1,40,200,8830401,3380000,5450401,36.694547795657606
1747960885026292,3624588,1,41,200,9522487,3469440,6053047,33.041210484570826
1747960885051021,3714028,1,42,200,9547216,3558880,5988336,33.398259549898334
1747960885071433,3803468,1,43,200,9567628,3648320,5919308,33.787733295851474
1747960885763175,3892908,1,44,200,10259370,3737760,6521610,30.667273878689464
1747960885783303,3982356,1,45,200,10279498,3827208,6452290,30.996746891413746
1747960885804477,4071788,1,46,200,10300672,3916640,6384032,31.32816376860266
1747960886496353,4161228,1,47,200,10992548,4006080,6986468,28.626768203905034
1747960886517181,4250668,1,48,200,11013376,4095520,6917856,28.91069140496709
1747960886537653,4340108,1,49,200,11033848,4184960,6848888,29.20182079193002
1747960887229155,4429548,1,50,200,11725350,4274400,7450950,26.842214751139117
1747960887250301,4518988,1,51,200,11746496,4363840,7382656,27.09052135166531
1747960887270810,4608428,1,52,200,11767005,4453280,7313725,27.345846336852972
1747960887963038,4697868,1,53,200,12459233,4542720,7916513,25.263648275446524
1747960887982728,4787308,1,54,200,12478923,4632160,7846763,25.488217243212265
1747960888003334,4876748,1,55,200,12499529,4721600,7777929,25.713785764822486
1747960888696344,4966188,1,56,200,13192539,4811040,8381499,23.8620800408137
1747960888716304,5055628,1,57,200,13212499,4900480,8312019,24.061542688966426
1747960888737732,5145068,1,58,200,13233927,4989920,8244007,24.260047328926333
1747960889428753,5234508,1,59,200,13924948,5079360,8845588,22.610141914816744
1747960889449520,5323948,1,60,200,13945715,5168800,8776915,22.78704989167606
1747960889469907,5413388,1,61,200,13966102,5258240,8707862,22.967750292781396
1747960890161929,5502828,1,62,200,14658124,5347680,9310444,21.481252666360486
1747960890181632,5592268,1,63,200,14677827,5437120,9240707,21.64336559962349
1747960890203392,5681708,1,64,200,14699587,5526560,9173027,21.803053670287902
1747960890894837,5771148,1,65,200,15391032,5616000,9775032,20.460291076284967
1747960890916053,5860588,1,66,200,15412248,5705440,9706808,20.604095599706927
1747960890936515,5950028,1,67,200,15432710,5794880,9637830,20.751559220280914
1747960891628623,6039468,1,68,200,16124818,5884320,10240498,19.53030018657296
1747960891649270,6128908,1,69,200,16145465,5973760,10171705,19.662386984286314
1747960891668731,6218348,1,70,200,16164926,6063200,10101726,19.798596794250805
1747960892361535,6307788,1,71,200,16857730,6152640,10705090,18.682701406527176
1747960892386377,6397228,1,72,200,16882572,6242080,10640492,18.796123337153958
1747960892405753,6486668,1,73,200,16901948,6331520,10570428,18.920709738527144
1747960893097686,6576108,1,74,200,17593881,6420960,11172921,17.90042192189491
1747960893118863,6665548,1,75,200,17615058,6510400,11104658,18.010460115025605
1747960893139966,6754988,1,76,200,17636161,6599840,11036321,18.121981047851
1747960893160481,6844436,1,77,200,17656676,6689288,10967388,18.235882600305562
1747960893847826,6933868,1,78,200,18344021,6778720,11565301,17.293108065237558
1747960893872969,7023308,1,79,200,18369164,6868160,11501004,17.38978614388796
1747960893893586,7112752,1,80,200,18389781,6957604,11432177,17.494480710017
1747960894585302,7202188,1,81,200,19081497,7047040,12034457,16.618946745997764
1747960894606033,7291628,1,82,200,19102228,7136480,11965748,16.714375064559274
1747960894626650,7381068,1,83,200,19122845,7225920,11896925,16.811066725225217
1747960895318606,7470508,1,84,200,19814801,7315360,12499441,16.000715551999487
1747960895338718,7559948,1,85,200,19834913,7404800,12430113,16.089958313331504
