Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747958679082643,155148,1,2,25,0,0,0,0
1747958679098522,242508,1,3,25,15879,87360,-71481,0
1747958679795242,329868,1,4,25,712599,174720,537879,46.47885490974736
1747958679815712,417228,1,5,25,733069,262080,470989,53.079795918800656
1747958679831717,504588,1,6,25,749074,349440,399634,62.557239874485155
1747958680523553,591948,1,7,25,1440910,436800,1004110,24.897670573941102
1747958680540828,679308,1,8,25,1458185,524160,934025,26.76587885763229
1747958680560812,766668,1,9,25,1478169,611520,866649,28.846741875892086
1747958681252982,854036,1,10,25,2170339,698888,1471451,16.99003228785736
1747958681273149,942428,1,11,25,2190506,787280,1403226,17.81608949663133
1747958681293530,1030828,1,12,25,2210887,875680,1335207,18.723688536683824
1747958681985637,1120276,1,13,25,2902994,965128,1937866,12.900788805830743
1747958682006646,1209708,1,14,25,2924003,1054560,1869443,13.372967242114363
1747958682026650,1299148,1,15,25,2944007,1144000,1800007,13.888834876753258
1747958682719236,1388592,1,16,25,3636593,1233444,2403149,10.403017041390276
1747958682739417,1478028,1,17,25,3656774,1322880,2333894,10.711711842954308
1747958682760409,1567468,1,18,25,3677766,1412320,2265446,11.035354627742176
1747958682780643,1656908,1,19,25,3698000,1501760,2196240,11.383091101154701
1747958683475727,1746348,1,20,25,4393084,1591200,2801884,8.922567815084422
1747958683492980,1835788,1,21,25,4410337,1680640,2729697,9.158525653213525
1747958683513983,1925228,1,22,25,4431340,1770080,2661260,9.394046429135072
1747958684206049,2014668,1,23,25,5123406,1859520,3263886,7.65958124762936
1747958684226234,2104108,1,24,25,5143591,1948960,3194631,7.8256299397332585
1747958684246253,2193548,1,25,25,5163610,2038400,3125210,7.9994624361242925
1747958684939099,2282988,1,26,25,5856456,2127840,3728616,6.704900692374864
1747958684959263,2372428,1,27,25,5876620,2217280,3659340,6.831833062792745
1747958684980008,2461868,1,28,25,5897365,2306720,3590645,6.962537371419342
1747958685672187,2551308,1,29,25,6589544,2396160,4193384,5.961772163007251
1747958685693288,2640748,1,30,25,6610645,2485600,4125045,6.060539945624836
1747958685717662,2730188,1,31,25,6635019,2575040,4059979,6.157667317983664
1747958686406053,2819628,1,32,25,7323410,2664480,4658930,5.3660389832000055
1747958686430515,2909068,1,33,25,7347872,2753920,4593952,5.441937573574997
1747958686450838,2998508,1,34,25,7368195,2843360,4524835,5.525063344851248
1747958687143175,3087948,1,35,25,8060532,2932800,5127732,4.875449808999378
1747958687162722,3177388,1,36,25,8080079,3022240,5057839,4.942822418823533
1747958687184104,3266828,1,37,25,8101461,3111680,4989781,5.010239928365594
1747958687875862,3356268,1,38,25,8793219,3201120,5592099,4.470593242358549
1747958687896134,3445708,1,39,25,8813491,3290560,5522931,4.526581990613318
1747958687916697,3535148,1,40,25,8834054,3380000,5454054,4.583746328877565
1747958688608987,3624588,1,41,25,9526344,3469440,6056904,4.127521255083455
1747958688629353,3714028,1,42,25,9546710,3558880,5987830,4.175135232630185
1747958688650141,3803468,1,43,25,9567498,3648320,5919178,4.22355941990594
1747958689342290,3892908,1,44,25,10259647,3737760,6521887,3.833246420859484
1747958689362176,3982356,1,45,25,10279533,3827208,6452325,3.8745723440775226
1747958689382909,4071788,1,46,25,10300266,3916640,6383626,3.9162695308277775
1747958690075228,4161228,1,47,25,10992585,4006080,6986505,3.5783270748392795
1747958690096016,4250668,1,48,25,11013373,4095520,6917853,3.613837992799211
1747958690116697,4340108,1,49,25,11034054,4184960,6849094,3.6501178112024744
1747958690808501,4429548,1,50,25,11725858,4274400,7451458,3.355048099311571
1747958690829584,4518988,1,51,25,11746941,4363840,7383101,3.3861110663391982
1747958690849575,4608428,1,52,25,11766932,4453280,7313652,3.4182649106082708
1747958691540928,4697868,1,53,25,12458285,4542720,7915565,3.1583342439863737
1747958691561928,4787308,1,54,25,12479285,4632160,7847125,3.185880179046466
1747958691582916,4876748,1,55,25,12500273,4721600,7778673,3.213915792577988
1747958692275237,4966188,1,56,25,13192594,4811040,8381554,2.9827404321442064
1747958692294491,5055628,1,57,25,13211848,4900480,8311368,3.0079284180414105
1747958692315139,5145068,1,58,25,13232496,4989920,8242576,3.0330323918153743
1747958693007009,5234508,1,59,25,13924366,5079360,8845006,2.826453707323658
1747958693028185,5323948,1,60,25,13945542,5168800,8776742,2.848437381433794
1747958693048705,5413388,1,61,25,13966062,5258240,8707822,2.870981974597092
1747958693741427,5502828,1,62,25,14658784,5347680,9311104,2.684966251048211
1747958693761864,5592268,1,63,25,14679221,5437120,9242101,2.7050126372780388
