Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747958503296091,155148,1,2,10,0,0,0,0
1747958503317000,242508,1,3,10,20909,87360,-66451,0
1747958504012042,329868,1,4,10,715951,174720,541231,18.47639917151826
1747958504029450,417228,1,5,10,733359,262080,471279,21.218853375601288
1747958504049824,504588,1,6,10,753733,349440,404293,24.734536586089792
1747958504738110,591948,1,7,10,1442019,436800,1005219,9.948080965441362
1747958504758444,679308,1,8,10,1462353,524160,938193,10.658787690805623
1747958504780237,766668,1,9,10,1484146,611520,872626,11.459663131742579
1747958505466647,854036,1,10,10,2170556,698888,1471668,6.795010831247265
1747958505487635,942428,1,11,10,2191544,787280,1404264,7.121168099445688
1747958505508070,1030828,1,12,10,2211979,875680,1336299,7.483355147313588
1747958506200174,1120276,1,13,10,2904083,965128,1938955,5.15741726858024
1747958506219869,1209708,1,14,10,2923778,1054560,1869218,5.349830784852275
1747958506241186,1299148,1,15,10,2945095,1144000,1801095,5.552177980617347
1747958506933754,1388592,1,16,10,3637663,1233444,2404219,4.1593548674226435
1747958506953512,1478028,1,17,10,3657421,1322880,2334541,4.283497269913014
1747958506974346,1567468,1,18,10,3678255,1412320,2265935,4.41318925741471
1747958506998797,1656908,1,19,10,3702706,1501760,2200946,4.543500840093305
1747958507686990,1746348,1,20,10,4390899,1591200,2799699,3.571812541276759
1747958507707602,1835788,1,21,10,4411511,1680640,2730871,3.661835363149706
1747958507727796,1925228,1,22,10,4431705,1770080,2661625,3.757103273376227
1747958508419997,2014668,1,23,10,5123906,1859520,3264386,3.0633632174626406
1747958508439773,2104108,1,24,10,5143682,1948960,3194722,3.130162812288518
1747958508465134,2193548,1,25,10,5169043,2038400,3130643,3.1942319836531983
1747958509152956,2282988,1,26,10,5856865,2127840,3729025,2.681666119159834
1747958509177024,2372428,1,27,10,5880933,2217280,3663653,2.7295161414031295
1747958509198128,2461868,1,28,10,5902037,2306720,3595317,2.7813959102910815
1747958509890407,2551308,1,29,10,6594316,2396160,4198156,2.381998191586973
1747958509910943,2640748,1,30,10,6614852,2485600,4129252,2.4217461176987984
1747958509930510,2730188,1,31,10,6634419,2575040,4059379,2.4634309829163525
1747958510622966,2819628,1,32,10,7326875,2664480,4662395,2.144820419548322
1747958510643956,2909068,1,33,10,7347865,2753920,4593945,2.1767783462797228
1747958510664284,2998508,1,34,10,7368193,2843360,4524833,2.21002631478333
1747958511356296,3087948,1,35,10,8060205,2932800,5127405,1.9503042962278188
1747958511376187,3177388,1,36,10,8080096,3022240,5057856,1.9771223221855267
1747958511397374,3266828,1,37,10,8101283,3111680,4989603,2.0041674658284436
1747958512089139,3356268,1,38,10,8793048,3201120,5591928,1.7882919808695676
1747958512109313,3445708,1,39,10,8813222,3290560,5522662,1.8107209892620622
1747958512130306,3535148,1,40,10,8834215,3380000,5454215,1.8334444095071427
1747958512822045,3624588,1,41,10,9525954,3469440,6056514,1.6511148162127587
1747958512843265,3714028,1,42,10,9547174,3558880,5988294,1.6699246897363422
1747958512863684,3803468,1,43,10,9567593,3648320,5919273,1.6893966539471994
1747958513555508,3892908,1,44,10,10259417,3737760,6521657,1.5333526433542886
1747958513576424,3982356,1,45,10,10280333,3827208,6453125,1.549636803874092
1747958513596187,4071788,1,46,10,10300096,3916640,6383456,1.5665495305364368
1747958514289215,4161228,1,47,10,10993124,4006080,6987044,1.4312204130960102
1747958514309538,4250668,1,48,10,11013447,4095520,6917927,1.4455197344522428
1747958514329940,4340108,1,49,10,11033849,4184960,6848889,1.4600908264099477
1747958515022343,4429548,1,50,10,11726252,4274400,7451852,1.3419482834602727
1747958515042405,4518988,1,51,10,11746314,4363840,7382474,1.354559460690278
1747958515063231,4608428,1,52,10,11767140,4453280,7313860,1.36726707921672
1747958515754641,4697868,1,53,10,12458550,4542720,7915830,1.2632914046916117
1747958515775791,4787308,1,54,10,12479700,4632160,7847540,1.2742846802947165
1747958515800366,4876748,1,55,10,12504275,4721600,7782675,1.284905254298811
1747958516492513,4966188,1,56,10,13196422,4811040,8385382,1.1925515140514766
1747958516512990,5055628,1,57,10,13216899,4900480,8316419,1.2024406177707017
1747958516533187,5145068,1,58,10,13237096,4989920,8247176,1.2125362669597448
1747958517221729,5234508,1,59,10,13925638,5079360,8846278,1.1304189174249328
1747958517246297,5323948,1,60,10,13950206,5168800,8781406,1.1387698051997595
