Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747959653989507,109580,1,1,50,0,0,0,0
1747959654076481,197404,1,2,50,86974,87824,-850,0
1747959654165610,285804,1,3,50,176103,176224,-121,0
1747959654255677,374204,1,4,50,266170,264624,1546,32341.526520051746
1747959654342580,462604,1,5,50,353073,353024,49,1020408.1632653062
1747959654432237,551004,1,6,50,442730,441424,1306,38284.83920367534
1747959654522744,639404,1,7,50,533237,529824,3413,14649.86815118664
1747959654612640,727804,1,8,50,623133,618224,4909,10185.373803218577
1747959654698790,816204,1,9,50,709283,706624,2659,18804.0616773223
1747959654788462,904604,1,10,50,798955,795024,3931,12719.409819384382
1747959654879047,994044,1,11,50,889540,884464,5076,9850.275807722617
1747959654972112,1083484,1,12,50,982605,973904,8701,5746.465923457074
1747959655063380,1173964,1,13,50,1073873,1064384,9489,5269.259142164612
1747959655153363,1264444,1,14,50,1163856,1154864,8992,5560.498220640569
1747959655243570,1354924,1,15,50,1254063,1245344,8719,5734.602592040372
1747959655337835,1445404,1,16,50,1348328,1335824,12504,3998.72040946897
1747959655427474,1535884,1,17,50,1437967,1426304,11663,4287.061647946498
1747959655517430,1626364,1,18,50,1527923,1516784,11139,4488.733279468534
1747959655608018,1716844,1,19,50,1618511,1607264,11247,4445.629945763315
1747959655702232,1807324,1,20,50,1712725,1697744,14981,3337.5609104866166
1747959655792431,1897804,1,21,50,1802924,1788224,14700,3401.360544217687
1747959655882147,1988284,1,22,50,1892640,1878704,13936,3587.8300803673937
1747959655972515,2078764,1,23,50,1983008,1969184,13824,3616.8981481481483
1747959656066725,2169244,1,24,50,2077218,2059664,17554,2848.353651589381
1747959656156840,2259724,1,25,50,2167333,2150144,17189,2908.83704694863
1747959656246985,2350204,1,26,50,2257478,2240624,16854,2966.6548000474663
1747959656337057,2440684,1,27,50,2347550,2331104,16446,3040.2529490453608
1747959656430609,2531164,1,28,50,2441102,2421584,19518,2561.7378829798135
1747959656520946,2621644,1,29,50,2531439,2512064,19375,2580.6451612903224
1747959656611301,2712124,1,30,50,2621794,2602544,19250,2597.4025974025976
1747959656700888,2802604,1,31,50,2711381,2693024,18357,2723.756605109768
1747959656795527,2893084,1,32,50,2806020,2783504,22516,2220.6430982412508
1747959656885600,2983564,1,33,50,2896093,2873984,22109,2261.5224569179973
1747959656975641,3074044,1,34,50,2986134,2964464,21670,2307.3373327180434
1747959657065787,3164524,1,35,50,3076280,3054944,21336,2343.457067866517
1747959657159953,3255004,1,36,50,3170446,3145424,25022,1998.2415474382544
1747959657250508,3345484,1,37,50,3261001,3235904,25097,1992.269992429374
1747959657340397,3435964,1,38,50,3350890,3326384,24506,2040.3166571451889
1747959657430352,3526444,1,39,50,3440845,3416864,23981,2084.9839456236186
1747959657524108,3616924,1,40,50,3534601,3507344,27257,1834.3911655721465
1747959657614952,3707404,1,41,50,3625445,3597824,27621,1810.2168639803049
1747959657708610,3797884,1,42,50,3719103,3688304,30799,1623.4293321211728
1747959657794199,3888364,1,43,50,3804692,3778784,25908,1929.905820595955
1747959657889305,3978844,1,44,50,3899798,3869264,30534,1637.518831466562
1747959657979431,4069324,1,45,50,3989924,3959744,30180,1656.726308813784
1747959658068951,4159804,1,46,50,4079444,4050224,29220,1711.1567419575633
1747959658159667,4250284,1,47,50,4170160,4140704,29456,1697.447039652363
1747959658253522,4340772,1,48,50,4264015,4231192,32823,1523.322060750084
1747959658343994,4431244,1,49,50,4354487,4321664,32823,1523.322060750084
1747959658433470,4521724,1,50,50,4443963,4412144,31819,1571.3881643043464
1747959658524192,4612204,1,51,50,4534685,4502624,32061,1559.5271513677053
1747959658617670,4702684,1,52,50,4628163,4593104,35059,1426.1673179497418
1747959658708499,4793164,1,53,50,4718992,4683584,35408,1412.1102575689108
1747959658798116,4883644,1,54,50,4808609,4774064,34545,1447.3874656245478
1747959658892491,4974124,1,55,50,4902984,4864544,38440,1300.7284079084286
1747959658982645,5064604,1,56,50,4993138,4955024,38114,1311.8539119483653
1747959659072281,5155084,1,57,50,5082774,5045504,37270,1341.5615776764155
1747959659163294,5245564,1,58,50,5173787,5135984,37803,1322.646350818718
1747959659257330,5336044,1,59,50,5267823,5226464,41359,1208.926714862545
1747959659347431,5426524,1,60,50,5357924,5316944,40980,1220.1073694485115
1747959659440455,5517004,1,61,50,5450948,5407424,43524,1148.7914713721166
1747959659527702,5607484,1,62,50,5538195,5497904,40291,1240.9719292149612
1747959659621753,5697964,1,63,50,5632246,5588384,43862,1139.938899274999
1747959659711340,5788444,1,64,50,5721833,5678864,42969,1163.62959342782
1747959659801347,5878924,1,65,50,5811840,5769344,42496,1176.5813253012047
1747959659892241,5969404,1,66,50,5902734,5859824,42910,1165.2295502213938
1747959659985719,6059884,1,67,50,5996212,5950304,45908,1089.134791321774
1747959660076155,6150364,1,68,50,6086648,6040784,45864,1090.179661608233
1747959660165791,6240844,1,69,50,6176284,6131264,45020,1110.6175033318525
1747959660256497,6331324,1,70,50,6266990,6221744,45246,1105.0700614418954
1747959660349904,6421804,1,71,50,6360397,6312224,48173,1037.9258090631681
1747959660441012,6512284,1,72,50,6451505,6402704,48801,1024.5691686645766
1747959660531017,6602772,1,73,50,6541510,6493192,48318,1034.8110435034562
1747959660620403,6693244,1,74,50,6630896,6583664,47232,1058.6043360433603
1747959660714694,6783724,1,75,50,6725187,6674144,51043,979.5662480653567
1747959660804856,6874204,1,76,50,6815349,6764624,50725,985.7072449482504
1747959660895810,6964684,1,77,50,6906303,6855104,51199,976.5815738588644
1747959660985526,7055164,1,78,50,6996019,6945584,50435,991.3750371765639
1747959661079822,7145644,1,79,50,7090315,7036064,54251,921.6419973825367
1747959661169752,7236124,1,80,50,7180245,7126544,53701,931.0813578890524
1747959661259949,7326604,1,81,50,7270442,7217024,53418,936.0140776517279
1747959661349743,7417084,1,82,50,7360236,7307504,52732,948.1908518546613
1747959661444288,7507564,1,83,50,7454781,7397984,56797,880.3281863478704
1747959661534525,7598044,1,84,50,7545018,7488464,56554,884.1107613961877
1747959661624404,7688524,1,85,50,7634897,7578944,55953,893.6071345593623
1747959661714276,7779004,1,86,50,7724769,7669424,55345,903.4239768723462
1747959661807972,7869484,1,87,50,7818465,7759904,58561,853.8105565137207
1747959661898940,7959964,1,88,50,7909433,7850384,59049,846.7543904215144
1747959661988627,8050444,1,89,50,7999120,7940864,58256,858.2806921175501
1747959662080459,8140924,1,90,50,8090952,8031344,59608,838.8135820695209
1747959662173221,8231404,1,91,50,8183714,8121824,61890,807.8849571820973
1747959662262757,8321884,1,92,50,8273250,8212304,60946,820.3983854559774
1747959662352924,8412364,1,93,50,8363417,8302784,60633,824.6334504312833
1747959662443694,8502844,1,94,50,8454187,8393264,60923,820.7081069546805
1747959662537745,8593324,1,95,50,8548238,8483744,64494,775.2659162092598
1747959662627134,8683804,1,96,50,8637627,8574224,63403,788.6062173714178
1747959662718155,8774284,1,97,50,8728648,8664704,63944,781.934192418366
1747959662808210,8864764,1,98,50,8818703,8755184,63519,787.1660448054912
1747959662901949,8955244,1,99,50,8912442,8845664,66778,748.7495881877264
1747959662991703,9045724,1,100,50,9002196,8936144,66052,756.9793496033428
1747959663086310,9137244,1,101,50,9096803,9027664,69139,723.1808386005004
1747959663176505,9228764,1,102,50,9186998,9119184,67814,737.3108797593418
1747959663271039,9320284,1,103,50,9281532,9210704,70828,705.9355057321962
1747959663360345,9411804,1,104,50,9370838,9302224,68614,728.7142565657155
1747959663454739,9503324,1,105,50,9465232,9393744,71488,699.418084153984
1747959663544951,9594844,1,106,50,9555444,9485264,70180,712.4536905101168
1747959663639182,9686364,1,107,50,9649675,9576784,72891,685.9557421355174
1747959663729893,9777884,1,108,50,9740386,9668304,72082,693.6544490996366
1747959663823717,9869404,1,109,50,9834210,9759824,74386,672.1694942596725
1747959663914246,9960924,1,110,50,9924739,9851344,73395,681.2453164384494
1747959664007761,10052444,1,111,50,10018254,9942864,75390,663.2179334129195
1747959664102531,10145004,1,112,50,10113024,10035424,77600,644.3298969072165
1747959664196224,10237564,1,113,50,10206717,10127984,78733,635.0577267473614
1747959664286292,10330132,1,114,50,10296785,10220552,76233,655.8839347789016
1747959664380827,10422684,1,115,50,10391320,10313104,78216,639.2553953155365
1747959664474778,10515244,1,116,50,10485271,10405664,79607,628.08546987074
1747959664569481,10607804,1,117,50,10579974,10498224,81750,611.6207951070336
1747959664659392,10700364,1,118,50,10669885,10590784,79101,632.1032603886171
1747959664753105,10792924,1,119,50,10763598,10683344,80254,623.0219054501956
1747959664847998,10885484,1,120,50,10858491,10775904,82587,605.4221608727767
1747959664941557,10978044,1,121,50,10952050,10868464,83586,598.1862991410045
1747959665032065,11070604,1,122,50,11042558,10961024,81534,613.2411018716119
1747959665126661,11163164,1,123,50,11137154,11053584,83570,598.3008256551394
1747959665220571,11255724,1,124,50,11231064,11146144,84920,588.7894488930758
1747959665315046,11348284,1,125,50,11325539,11238704,86835,575.8046870501527
1747959665405074,11440844,1,126,50,11415567,11331264,84303,593.0987034862342
1747959665498711,11533404,1,127,50,11509204,11423824,85380,585.6172405715624
1747959665593377,11625964,1,128,50,11603870,11516384,87486,571.5200146309124
1747959665687471,11718524,1,129,50,11697964,11608944,89020,561.6715344866323
1747959665781683,11811084,1,130,50,11792176,11701504,90672,551.4381506970178
1747959665871605,11903644,1,131,50,11882098,11794064,88034,567.9623781720699
1747959665965625,11996204,1,132,50,11976118,11886624,89494,558.6966724026191
1747959666060041,12088764,1,133,50,12070534,11979184,91350,547.3453749315818
1747959666154392,12181324,1,134,50,12164885,12071744,93141,536.8205194275346
1747959666244062,12273884,1,135,50,12254555,12164304,90251,554.0104818783171
1747959666338676,12366444,1,136,50,12349169,12256864,92305,541.682465738584
1747959666432392,12459004,1,137,50,12442885,12349424,93461,534.9825060720515
1747959666526565,12551564,1,138,50,12537058,12441984,95074,525.906136272798
1747959666616777,12644124,1,139,50,12627270,12534544,92726,539.223087375709
1747959666711011,12736684,1,140,50,12721504,12627104,94400,529.6610169491526
1747959666805655,12829244,1,141,50,12816148,12719664,96484,518.2206376186725
1747959666899261,12921804,1,142,50,12909754,12812224,97530,512.6627704296113
1747959666989798,13014364,1,143,50,13000291,12904784,95507,523.5218360957836
1747959667083474,13106924,1,144,50,13093967,12997344,96623,517.4751353197479
1747959667177976,13199484,1,145,50,13188469,13089904,98565,507.2794602546543
1747959667271948,13292044,1,146,50,13282441,13182464,99977,500.11502645608493
1747959667366479,13384604,1,147,50,13376972,13275024,101948,490.4461097814572
1747959667456812,13477164,1,148,50,13467305,13367584,99721,501.39890293920035
1747959667550671,13569724,1,149,50,13561164,13460144,101020,494.95149475351417
1747959667644583,13662284,1,150,50,13655076,13552704,102372,488.41480092212714
1747959667739457,13754844,1,151,50,13749950,13645264,104686,477.6187837915289
1747959667829393,13847404,1,152,50,13839886,13737824,102062,489.8982971135192
1747959667923711,13939964,1,153,50,13934204,13830384,103820,481.60277403197847
1747959668017665,14032524,1,154,50,14028158,13922944,105214,475.2219286406752
