Tempo total receptor,Tempo total emissor,Id do pacote,Id da mensagem,Distancia (m),Tempo zerado receptor,Tempo zerado emissor,Delta tempo,Velocidade (m/s)
1747959403591799,109580,1,1,10,0,0,0,0
1747959403681335,197404,1,2,10,89536,87824,1712,5841.121495327103
1747959403772088,285804,1,3,10,180289,176224,4065,2460.0246002460026
1747959403857102,374204,1,4,10,265303,264624,679,14727.540500736377
1747959403947752,462604,1,5,10,355953,353024,2929,3414.1345168999655
1747959404037458,551004,1,6,10,445659,441424,4235,2361.275088547816
1747959404128249,639404,1,7,10,536450,529824,6626,1509.2061575611228
1747959404214181,727804,1,8,10,622382,618224,4158,2405.002405002405
1747959404304336,816204,1,9,10,712537,706624,5913,1691.188905800778
1747959404394189,904604,1,10,10,802390,795024,7366,1357.588922074396
1747959404484360,994044,1,11,10,892561,884464,8097,1235.0253180190193
1747959404573933,1083484,1,12,10,982134,973904,8230,1215.0668286755772
1747959404668381,1173964,1,13,10,1076582,1064384,12198,819.8065256599442
1747959404758731,1264444,1,14,10,1166932,1154864,12068,828.6377195889957
1747959404849395,1354924,1,15,10,1257596,1245344,12252,816.1932745674175
1747959404939348,1445404,1,16,10,1347549,1335824,11725,852.8784648187634
1747959405033194,1535884,1,17,10,1441395,1426304,15091,662.646610562587
1747959405122927,1626364,1,18,10,1531128,1516784,14344,697.1556051310652
1747959405213654,1716844,1,19,10,1621855,1607264,14591,685.3539853334247
1747959405303583,1807324,1,20,10,1711784,1697744,14040,712.2507122507122
1747959405397840,1897804,1,21,10,1806041,1788224,17817,561.2617163383286
1747959405486964,1988284,1,22,10,1895165,1878704,16461,607.4965068950853
1747959405577925,2078764,1,23,10,1986126,1969184,16942,590.2490851139181
1747959405668339,2169244,1,24,10,2076540,2059664,16876,592.5574780753734
1747959405762062,2259724,1,25,10,2170263,2150144,20119,497.04259655052437
1747959405851896,2350204,1,26,10,2260097,2240624,19473,513.5315565141477
1747959405942258,2440684,1,27,10,2350459,2331104,19355,516.6623611469904
1747959406032598,2531164,1,28,10,2440799,2421584,19215,520.4267499349467
1747959406125916,2621644,1,29,10,2534117,2512064,22053,453.45304493719675
1747959406217001,2712124,1,30,10,2625202,2602544,22658,441.3452202312649
